group,variable,value
A,v1,30
A,v4,31
A,v2,28
A,v6,31
A,v5,28
A,v3,32
A,v8,28
A,v10,27
A,v9,32
B,v1,31
B,v2,24
B,v3,49
B,v4,26
B,v6,36
A,v7,26
B,v5,56
B,v10,42
B,v7,43
B,v8,31
C,v1,46
C,v2,30
C,v3,39
C,v4,28
B,v9,32
C,v7,47
C,v5,29
C,v9,52
D,v1,78
C,v6,99
C,v10,41
C,v8,38
D,v5,55
D,v3,36
D,v7,30
D,v6,45
D,v2,31
D,v8,32
D,v10,42
E,v1,46
D,v4,34
E,v4,27
D,v9,58
E,v2,26
E,v3,34
E,v5,30
E,v8,33
E,v7,31
E,v10,68
E,v6,24
F,v2,38
F,v3,58
F,v4,43
F,v1,23
F,v7,74
E,v9,42
F,v5,26
F,v6,24
F,v10,27
G,v1,26
G,v2,46
G,v3,43
G,v4,31
G,v5,31
G,v6,34
F,v8,34
G,v9,66
G,v7,38
G,v10,68
G,v8,47
F,v9,30
H,v3,51
H,v2,25
H,v5,33
H,v6,27
H,v1,24
H,v7,28
H,v8,32
H,v10,16
I,v1,16
H,v9,28
H,v4,50
I,v3,22
I,v5,42
I,v6,18
I,v2,20
I,v4,34
I,v9,17
I,v10,27
I,v7,31
I,v8,26
J,v2,33
J,v1,44
J,v3,36
J,v6,105
J,v7,42
J,v8,119
J,v5,30
J,v10,21
J,v9,53
K,v1,38
J,v4,24
K,v3,22
K,v4,12
K,v5,19
K,v7,26
K,v2,30
K,v8,22
K,v10,32
K,v9,26
K,v6,27
L,v1,36
L,v3,40
L,v2,24
L,v6,40
L,v5,32
L,v8,45
L,v7,25
L,v10,38
M,v1,27
L,v9,34
M,v3,73
M,v2,30
M,v4,21
L,v4,36
M,v6,28
M,v5,32
M,v7,36
M,v8,
