group,variable,value
A,v1,82
A,v4,41
A,v3,22
A,v5,28
A,v2,18
A,v8,20
A,v10,25
B,v1,36
A,v9,30
A,v7,20
B,v2,26
B,v4,30
B,v5,22
B,v6,44
A,v6,35
B,v7,24
B,v10,34
B,v9,21
B,v8,33
B,v3,35
C,v3,29
C,v2,33
C,v4,32
C,v6,41
C,v7,45
C,v1,31
C,v8,32
C,v10,27
C,v9,58
D,v1,48
C,v5,73
D,v3,30
D,v7,35
D,v5,17
D,v6,24
D,v8,32
D,v9,52
D,v10,24
D,v4,28
E,v2,30
E,v3,32
E,v1,57
D,v2,46
E,v6,33
E,v7,47
E,v8,38
E,v5,22
E,v10,28
F,v1,50
E,v4,45
F,v3,28
F,v4,33
F,v2,30
E,v9,31
F,v7,28
F,v8,48
F,v10,47
F,v6,38
G,v1,22
G,v2,21
F,v9,27
G,v3,32
G,v5,31
F,v5,20
G,v7,23
G,v4,22
G,v8,19
G,v10,37
G,v6,28
H,v2,19
H,v3,32
G,v9,32
H,v4,19
H,v6,27
H,v1,26
H,v5,27
H,v7,40
H,v8,20
H,v9,
