group,variable,value
A,v1,36
A,v3,52
A,v2,26
A,v5,31
A,v6,36
A,v7,27
A,v8,45
A,v10,26
B,v1,40
B,v2,27
B,v3,32
A,v9,30
B,v4,76
B,v6,35
B,v7,23
B,v8,36
B,v5,32
B,v10,90
B,v9,22
C,v2,40
C,v3,30
A,v4,26
C,v1,40
C,v6,19
C,v7,33
C,v8,24
C,v4,18
C,v10,28
D,v1,31
D,v2,21
C,v9,33
D,v3,21
D,v5,23
D,v6,34
C,v5,24
D,v7,40
D,v9,24
D,v4,42
D,v10,35
E,v2,24
E,v3,34
D,v8,28
E,v4,24
E,v6,28
E,v5,27
E,v8,52
E,v1,44
E,v10,37
F,v1,28
F,v2,47
E,v9,26
F,v3,19
F,v6,39
F,v5,29
E,v7,28
F,v7,34
F,v4,33
F,v8,32
F,v10,47
G,v2,29
G,v3,35
F,v9,18
G,v1,28
G,v6,30
G,v5,24
G,v4,30
G,v9,58
G,v10,23
G,v7,23
H,v2,21
G,v8,16
H,v3,36
H,v5,24
H,v4,76
H,v6,25
H,v7,34
H,v9,28
H,v10,56
H,v1,19
H,v8,23
I,v3,28
I,v4,20
I,v1,42
I,v6,47
I,v5,26
I,v8,68
I,v9,38
I,v7,49
I,v2,39
J,v2,35
I,v10,50
J,v4,44
J,v3,75
J,v1,40
J,v5,143
J,v8,28
J,v6,52
J,v10,22
J,v9,43
J,v7,76
K,v1,30
K,v2,27
K,v3,
