group,variable,value
A,v3,1
A,v2,3
A,v5,4
A,v7,0
A,v8,5
A,v6,3
A,v4,1
A,v10,5
B,v2,7
B,v3,3
A,v9,5
B,v5,0
B,v1,6
B,v7,1
B,v8,2
B,v6,4
B,v10,3
B,v9,1
C,v2,5
B,v4,3
C,v3,5
C,v5,0
C,v6,0
C,v4,0
C,v1,8
C,v9,1
C,v10,12
C,v7,1
C,v8,5
D,v3,7
D,v1,7
D,v2,4
D,v5,2
D,v4,4
D,v8,3
D,v9,3
D,v10,4
D,v6,3
E,v1,6
E,v3,4
E,v4,2
D,v7,3
E,v2,7
E,v7,7
E,v5,7
E,v6,4
F,v1,2
E,v10,0
E,v8,3
F,v2,0
F,v4,0
F,v3,0
E,v9,1
F,v7,4
F,v6,0
F,v8,7
F,v10,2
G,v2,0
F,v9,0
F,v5,1
G,v4,1
G,v5,7
G,v3,1
G,v1,3
G,v8,3
G,v7,0
G,v10,1
H,v1,3
H,v2,6
G,v6,1
G,v9,0
H,v5,2
H,v6,2
H,v3,2
H,v7,2
H,v8,0
I,v1,4
H,v10,7
I,v2,1
I,v5,2
H,v9,1
H,v4,1
I,v4,1
I,v6,1
I,v3,2
I,v9,1
I,v8,1
I,v10,6
I,v7,5
J,v2,8
J,v4,0
J,v3,1
J,v6,2
J,v7,1
J,v5,0
J,v1,6
J,v9,3
J,v10,5
K,v1,1
J,v8,3
K,v2,2
K,v5,3
K,v4,4
K,v3,1
K,v8,1
K,v6,1
K,v9,0
K,v10,2
L,v2,1
L,v1,5
L,v3,6
L,v5,4
K,v7,1
L,v4,6
L,v6,2
L,v9,7
L,v8,5
L,v10,5
L,v7,3
M,v3,4
M,v1,5
M,v5,1
M,v2,8
M,v4,1
M,v6,
