group,variable,value
A,v1,45
A,v4,26
A,v3,30
A,v6,32
A,v2,28
A,v7,29
A,v9,24
A,v10,36
A,v8,20
B,v2,125
B,v4,36
B,v5,25
B,v1,57
B,v3,35
A,v5,30
B,v7,48
B,v8,22
B,v9,33
B,v10,39
C,v1,21
C,v3,39
C,v4,26
C,v5,31
C,v6,80
C,v2,23
C,v8,26
C,v9,27
C,v10,31
C,v7,29
D,v2,30
D,v3,21
B,v6,21
D,v5,34
D,v7,58
D,v1,24
D,v6,20
D,v4,33
D,v10,27
D,v8,29
E,v1,29
E,v3,27
E,v4,18
E,v2,22
E,v5,36
E,v7,42
E,v8,34
E,v10,36
E,v6,23
F,v1,30
F,v2,32
E,v9,32
F,v3,39
F,v4,24
F,v6,33
D,v9,29
F,v7,21
F,v9,50
F,v10,24
F,v5,31
G,v1,18
F,v8,36
G,v4,29
G,v3,34
G,v5,31
G,v7,30
G,v2,32
G,v8,30
G,v10,20
G,v6,24
G,v9,40
H,v1,18
H,v4,23
H,v5,24
H,v2,20
H,v7,24
H,v8,26
H,v9,45
H,v3,23
H,v10,18
I,v2,27
H,v6,29
I,v5,32
I,v4,40
I,v3,25
I,v1,26
I,v8,26
I,v9,33
I,v6,22
J,v1,19
I,v7,33
J,v4,20
I,v10,38
J,v5,31
J,v7,49
J,v2,34
J,v6,21
J,v3,30
J,v9,26
J,v10,38
J,v8,33
K,v3,40
K,v2,37
K,v4,35
K,v5,30
K,v6,44
K,v8,37
K,v7,19
K,v10,24
K,v1,36
L,v2,29
K,v9,25
L,v3,42
L,v4,62
L,v1,50
L,v7,23
L,v6,27
L,v5,26
L,v10,34
L,v8,38
M,v2,20
L,v9,47
M,v4,45
M,v1,22
M,v5,33
M,v3,19
M,v8,46
M,v6,31
M,v7,31
M,v10,33
N,v2,28
N,v1,50
N,v6,31
M,v9,47
N,v5,32
N,v3,28
N,v4,37
N,v9,44
N,v10,37
O,v1,39
N,v8,38
O,v2,31
O,v3,56
O,v5,18
O,v4,26
O,v6,27
N,v7,41
O,v7,55
O,v8,26
O,v9,
