group,variable,value
A,v1,0
A,v2,4
A,v6,0
A,v3,1
A,v4,1
A,v8,1
A,v7,2
B,v1,3
B,v2,1
A,v10,3
A,v5,0
B,v4,1
B,v6,0
B,v3,1
B,v5,0
A,v9,1
B,v9,2
B,v10,8
B,v8,1
B,v7,1
C,v2,0
C,v1,0
C,v6,2
C,v5,3
C,v8,0
C,v4,5
C,v3,0
C,v10,2
D,v1,1
D,v2,0
D,v3,0
C,v7,3
C,v9,6
D,v4,0
D,v6,4
D,v8,0
D,v10,2
D,v9,1
D,v7,0
E,v2,1
E,v1,0
E,v4,0
E,v5,2
D,v5,2
E,v3,0
E,v8,0
E,v9,0
F,v1,0
E,v10,0
E,v6,4
F,v3,1
F,v4,2
F,v2,1
F,v6,2
F,v5,2
E,v7,0
F,v9,1
F,v10,2
F,v8,0
G,v1,1
G,v3,4
G,v2,2
F,v7,1
G,v5,0
G,v4,6
G,v8,9
G,v10,4
G,v6,0
H,v2,2
G,v9,6
H,v1,2
H,v4,4
H,v5,10
H,v6,2
G,v7,5
H,v7,1
H,v8,1
H,v10,0
H,v3,0
I,v1,0
I,v3,1
I,v2,0
I,v4,1
I,v5,0
H,v9,1
I,v6,0
I,v7,3
I,v8,1
J,v1,0
I,v10,1
J,v2,1
J,v3,1
I,v9,0
J,v4,0
J,v7,0
J,v8,1
J,v6,0
J,v5,0
J,v10,1
J,v9,1
K,v2,0
K,v1,0
K,v4,0
K,v3,1
K,v8,0
K,v5,2
K,v9,1
K,v10,0
K,v6,1
K,v7,1
L,v2,1
L,v1,0
L,v3,0
L,v5,1
L,v6,0
L,v7,3
L,v8,1
L,v9,2
L,v10,2
L,v4,1
M,v4,1
M,v1,2
M,v5,0
M,v3,1
M,v6,1
M,v8,1
M,v9,4
M,v10,3
M,v7,1
N,v1,2
N,v3,0
N,v2,2
N,v5,1
M,v2,1
N,v6,4
N,v7,4
N,v9,2
N,v10,2
N,v4,0
O,v2,0
O,v1,1
N,v8,3
O,v5,4
O,v6,3
O,v7,0
O,v4,4
O,v3,2
O,v9,0
O,v8,1
O,v10,0
P,v1,
