group,variable,value
A,v1,40
A,v3,31
A,v2,23
A,v4,19
A,v5,33
A,v6,28
A,v8,33
A,v9,18
A,v10,29
B,v2,36
A,v7,20
B,v3,23
B,v5,26
B,v7,43
B,v4,21
B,v6,30
B,v1,80
B,v10,21
C,v1,24
C,v3,23
B,v9,41
B,v8,38
C,v5,23
C,v6,19
C,v7,36
C,v8,30
C,v4,29
C,v10,32
D,v1,34
C,v2,53
C,v9,37
D,v4,40
D,v5,23
D,v6,30
D,v3,36
D,v2,29
D,v9,19
D,v10,40
E,v1,25
D,v7,49
D,v8,25
E,v2,55
E,v5,45
E,v6,30
E,v7,26
E,v3,26
E,v9,35
E,v10,40
E,v8,31
F,v1,43
F,v3,41
F,v4,31
E,v4,78
F,v5,48
F,v7,34
F,v8,30
F,v6,29
F,v10,29
G,v2,64
G,v1,39
F,v9,31
G,v3,45
G,v6,39
G,v5,30
G,v4,43
G,v7,19
G,v10,29
G,v9,28
G,v8,20
H,v1,35
H,v3,36
H,v4,42
H,v2,19
H,v5,53
F,v2,23
H,v9,24
H,v8,29
H,v10,23
H,v6,39
I,v2,23
H,v7,43
I,v4,39
I,v5,34
I,v1,26
I,v6,22
I,v7,38
I,v9,32
I,v10,19
I,v3,38
I,v8,28
J,v3,37
J,v1,25
J,v2,30
J,v5,26
J,v6,36
J,v7,24
J,v8,20
J,v4,31
J,v10,50
J,v9,16
K,v2,30
K,v3,40
K,v1,22
K,v5,29
K,v4,20
K,v8,40
K,v7,34
L,v1,25
K,v9,50
L,v2,24
K,v10,33
L,v4,24
K,v6,32
L,v3,74
L,v6,32
L,v7,47
L,v8,33
L,v9,29
L,v10,52
M,v1,17
M,v3,32
M,v2,30
L,v5,56
M,v5,38
M,v6,27
M,v9,30
M,v7,20
M,v10,28
M,v4,26
M,v8,40
N,v3,21
N,v2,34
N,v1,32
N,v5,45
N,v6,30
N,v8,38
N,v4,30
N,v10,38
N,v9,42
O,v2,23
O,v1,26
O,v4,28
O,v3,24
O,v6,28
O,v5,32
O,v7,57
N,v7,56
O,v8,24
P,v1,39
O,v10,33
P,v3,37
O,v9,70
P,v2,36
P,v5,103
P,v6,31
P,v4,29
P,v7,40
P,v8,39
P,v9,
