group,variable,value
A,v1,2
A,v3,3
A,v4,2
A,v2,0
A,v7,2
A,v8,0
A,v6,1
A,v10,4
B,v1,0
B,v2,0
A,v5,1
B,v3,0
B,v5,0
B,v6,1
B,v4,1
B,v7,0
B,v9,2
B,v10,1
B,v8,0
C,v1,0
A,v9,1
C,v2,2
C,v5,1
C,v6,4
C,v3,5
C,v7,0
C,v9,0
C,v10,0
D,v1,2
D,v2,3
C,v8,0
D,v3,0
D,v5,1
D,v4,1
D,v6,0
D,v8,4
D,v7,0
E,v2,0
E,v1,0
D,v10,1
C,v4,1
E,v4,1
D,v9,1
E,v5,0
E,v6,0
E,v8,1
E,v9,1
E,v10,2
F,v1,1
F,v2,0
E,v3,0
F,v3,0
E,v7,2
F,v6,1
F,v5,0
F,v9,1
F,v8,3
F,v10,2
F,v4,0
G,v2,1
G,v3,3
G,v1,0
G,v5,3
G,v6,2
G,v7,0
F,v7,0
G,v9,2
G,v10,0
H,v2,0
G,v8,2
H,v1,0
H,v4,2
H,v5,1
H,v3,1
H,v7,2
H,v8,1
H,v10,0
H,v6,1
I,v1,0
H,v9,2
G,v4,1
I,v3,1
I,v2,0
I,v5,0
I,v4,3
I,v7,0
I,v8,0
I,v6,0
I,v10,0
J,v2,4
J,v1,0
I,v9,0
J,v5,0
J,v6,3
J,v7,1
J,v3,7
J,v8,0
J,v9,1
J,v10,3
J,v4,8
K,v3,4
K,v1,1
K,v4,3
K,v5,0
K,v7,0
K,v6,0
K,v9,0
K,v2,2
K,v8,2
K,v10,0
L,v3,1
L,v4,0
L,v1,0
L,v6,3
L,v5,1
L,v2,0
L,v7,3
L,v9,0
L,v10,1
M,v2,7
M,v1,5
L,v8,0
M,v3,1
M,v5,11
M,v4,2
M,v6,1
M,v8,0
M,v9,0
M,v10,0
N,v2,2
N,v1,0
N,v4,4
N,v3,4
N,v6,10
N,v7,3
N,v5,3
N,v9,1
N,v10,2
N,v8,1
O,v1,0
M,v7,1
O,v5,1
O,v3,1
O,v6,0
O,v2,2
O,v4,0
O,v7,0
O,v8,0
O,v9,
