group,variable,value
A,v1,1
A,v3,0
A,v2,0
A,v4,0
A,v6,3
A,v5,1
A,v7,0
A,v9,1
A,v10,0
B,v2,1
B,v3,5
B,v1,3
B,v4,1
A,v8,0
B,v6,0
B,v8,3
B,v5,1
B,v10,0
B,v7,1
C,v1,1
C,v3,0
C,v4,3
B,v9,0
C,v5,0
C,v7,1
C,v6,1
C,v8,2
C,v10,2
C,v9,0
D,v1,8
C,v2,1
D,v5,2
D,v3,5
D,v6,2
D,v7,1
D,v4,3
D,v9,1
D,v10,9
E,v1,7
D,v8,4
E,v4,2
E,v3,1
D,v2,7
E,v5,0
E,v7,1
E,v8,2
E,v6,0
E,v10,0
F,v1,0
F,v2,2
E,v9,1
F,v3,0
F,v4,1
F,v6,1
E,v2,6
F,v8,5
F,v7,7
F,v10,1
F,v5,3
F,v9,2
G,v3,0
G,v5,0
G,v1,3
G,v6,0
G,v4,0
G,v2,5
G,v7,0
G,v10,0
H,v1,0
H,v2,0
H,v3,1
H,v5,0
G,v8,0
H,v6,0
H,v4,0
H,v7,0
H,v8,1
H,v10,4
H,v9,2
I,v2,1
I,v3,0
I,v1,2
I,v4,1
I,v5,0
I,v6,0
G,v9,0
I,v9,0
I,v8,1
I,v10,0
J,v2,1
I,v7,0
J,v1,1
J,v3,4
J,v5,2
J,v4,1
J,v8,1
J,v7,0
J,v6,1
J,v10,0
J,v9,2
K,v3,3
K,v2,6
K,v4,3
K,v5,0
K,v1,2
K,v8,0
K,v6,1
K,v10,5
L,v1,2
K,v7,0
L,v3,0
K,v9,2
L,v5,1
L,v4,0
L,v6,0
L,v8,1
L,v7,1
L,v9,2
L,v10,5
L,v2,2
M,v3,4
M,v1,3
M,v2,4
M,v7,1
M,v6,2
M,v5,1
M,v4,2
M,v8,2
M,v10,3
N,v1,1
N,v3,2
N,v2,1
N,v5,5
N,v4,2
N,v6,0
N,v7,2
N,v8,0
M,v9,0
N,v10,2
O,v2,8
N,v9,4
O,v1,3
O,v5,2
O,v4,1
O,v6,1
O,v3,7
O,v7,0
O,v9,0
O,v8,0
O,v10,
