group,variable,value
A,v2,32
A,v1,86
A,v3,23
A,v5,30
A,v4,28
A,v7,40
A,v10,21
A,v6,21
B,v1,22
B,v2,25
B,v3,38
A,v9,34
B,v4,30
B,v6,29
B,v5,28
B,v7,29
B,v8,23
B,v10,17
C,v1,36
A,v8,58
C,v3,30
C,v4,19
C,v2,29
C,v5,31
C,v6,32
C,v8,41
C,v9,23
C,v10,29
D,v1,18
D,v3,25
C,v7,24
D,v2,32
D,v5,23
D,v6,32
B,v9,24
D,v4,28
D,v9,30
D,v10,21
D,v7,42
E,v2,25
E,v4,25
E,v1,19
E,v5,32
E,v6,40
E,v3,31
E,v7,20
E,v10,38
E,v8,31
D,v8,27
E,v9,21
F,v1,25
F,v4,38
F,v5,22
F,v6,22
F,v2,46
F,v8,26
F,v9,21
F,v10,24
F,v7,24
G,v2,32
G,v3,40
G,v4,29
G,v5,31
G,v1,34
G,v6,22
G,v8,27
G,v9,27
G,v10,24
H,v1,39
G,v7,40
H,v2,30
F,v3,51
H,v5,28
H,v3,39
H,v4,26
H,v6,22
H,v9,28
H,v10,52
H,v8,37
I,v2,29
H,v7,44
I,v1,38
I,v3,41
I,v7,29
I,v5,28
I,v8,87
I,v9,24
I,v6,33
I,v4,30
J,v1,30
I,v10,27
J,v4,24
J,v2,23
J,v6,40
J,v7,23
J,v5,28
J,v10,36
J,v8,23
J,v9,25
K,v1,40
K,v3,31
K,v2,41
J,v3,25
K,v4,20
K,v6,20
K,v7,30
K,v9,29
K,v5,24
K,v10,22
K,v8,28
L,v1,74
L,v3,26
L,v5,15
L,v6,30
L,v2,44
L,v7,30
L,v4,28
L,v10,31
L,v8,18
M,v1,23
L,v9,22
M,v2,24
M,v4,26
M,v6,28
M,v7,24
M,v8,30
M,v3,34
M,v5,30
M,v9,28
M,v10,20
N,v2,
N,v1,16
