group,variable,value
A,v1,0
A,v3,1
A,v2,0
A,v5,0
A,v7,0
A,v8,4
A,v4,2
A,v10,1
B,v1,2
B,v2,3
B,v3,3
A,v6,1
A,v9,3
B,v5,1
B,v7,1
B,v4,2
B,v6,0
B,v10,0
C,v1,0
B,v8,0
B,v9,1
C,v3,2
C,v5,0
C,v4,1
C,v6,0
C,v8,0
C,v9,0
C,v10,1
C,v7,0
C,v2,0
D,v2,1
D,v1,1
D,v3,4
D,v6,0
D,v5,3
D,v4,2
D,v7,0
D,v10,0
E,v1,0
D,v8,0
E,v2,0
E,v3,3
E,v4,0
E,v6,2
D,v9,0
E,v7,4
E,v9,1
E,v10,0
E,v8,1
E,v5,1
F,v3,1
F,v4,4
F,v1,0
F,v5,0
F,v6,0
F,v8,5
F,v9,1
F,v2,1
F,v10,7
G,v2,0
G,v3,2
G,v1,4
F,v7,1
G,v5,1
G,v6,1
G,v4,0
G,v7,0
G,v10,0
G,v8,2
H,v3,3
H,v2,0
G,v9,3
H,v4,2
H,v6,1
H,v7,4
H,v5,2
H,v1,0
H,v10,2
H,v8,4
I,v2,1
I,v3,3
H,v9,0
I,v1,3
I,v5,3
I,v4,1
I,v8,2
I,v7,0
I,v10,1
I,v9,5
J,v1,1
I,v6,0
J,v2,1
J,v4,8
J,v3,3
J,v5,5
J,v6,5
J,v8,0
J,v10,0
J,v9,3
K,v1,4
K,v3,3
K,v2,7
K,v5,9
K,v4,7
J,v7,2
K,v6,7
K,v7,9
L,v1,2
K,v10,2
K,v9,1
L,v3,1
L,v2,0
K,v8,1
L,v4,2
L,v5,
