group,variable,value
A,v3,35
A,v2,88
A,v1,23
A,v6,40
A,v5,33
A,v8,38
A,v9,23
A,v4,26
A,v10,49
B,v3,39
B,v2,26
B,v4,38
A,v7,26
B,v5,44
B,v7,32
B,v8,21
B,v6,30
B,v10,46
C,v1,27
C,v2,38
B,v1,31
C,v3,34
C,v4,24
B,v9,25
C,v7,26
C,v8,26
C,v9,34
C,v10,30
D,v1,27
C,v5,32
C,v6,21
D,v4,53
D,v5,28
D,v2,31
D,v3,33
D,v6,21
D,v8,21
D,v10,19
D,v9,32
E,v2,38
E,v3,36
D,v7,20
E,v5,40
E,v6,77
E,v4,31
E,v8,28
E,v9,22
E,v10,27
F,v1,29
E,v7,23
E,v1,20
F,v2,23
F,v5,24
F,v6,35
F,v4,26
F,v3,23
F,v8,32
F,v10,33
G,v1,26
G,v2,25
F,v9,21
G,v4,48
G,v5,29
F,v7,18
G,v6,23
G,v7,37
G,v9,22
G,v10,29
G,v3,33
H,v2,26
H,v3,24
H,v1,24
H,v5,29
H,v4,26
G,v8,46
H,v6,27
H,v8,45
H,v10,39
H,v7,33
H,v9,26
I,v1,25
I,v3,16
I,v5,28
I,v6,22
I,v7,30
I,v2,22
I,v9,26
I,v8,46
I,v4,26
J,v1,29
I,v10,19
J,v2,34
J,v4,25
J,v5,26
J,v3,42
J,v8,32
J,v6,60
J,v10,25
J,v9,38
J,v7,29
K,v3,34
K,v4,27
K,v1,25
K,v5,27
K,v7,27
K,v2,15
K,v8,78
K,v6,27
K,v10,21
K,v9,45
L,v3,27
L,v2,42
L,v5,46
L,v6,56
L,v1,37
L,v8,33
L,v4,23
L,v7,20
L,v9,37
L,v10,64
M,v1,
