group,variable,value
A,v1,29
A,v2,29
A,v3,42
A,v4,38
A,v6,36
A,v5,37
A,v7,31
A,v10,40
B,v1,42
B,v2,47
A,v8,32
A,v9,36
B,v5,23
B,v6,25
B,v3,28
B,v4,39
B,v9,29
B,v10,34
C,v1,54
C,v2,35
B,v7,57
B,v8,27
C,v3,31
C,v7,28
C,v6,26
C,v4,31
C,v9,74
C,v10,40
D,v2,35
D,v3,48
D,v1,41
D,v4,82
C,v8,34
D,v7,20
C,v5,28
D,v8,33
D,v9,42
D,v6,26
D,v10,32
E,v2,32
E,v3,33
E,v4,28
E,v1,29
D,v5,39
E,v7,35
E,v8,29
E,v9,41
E,v5,34
E,v10,39
F,v2,30
F,v3,40
F,v1,19
F,v5,27
F,v4,40
F,v6,31
E,v6,22
F,v9,26
F,v10,55
F,v8,24
F,v7,23
G,v1,32
G,v3,35
G,v5,36
G,v2,27
G,v8,38
G,v7,21
G,v6,28
G,v4,31
G,v10,26
H,v3,31
G,v9,26
H,v4,22
H,v5,25
H,v1,18
H,v6,37
H,v7,22
H,v2,17
H,v10,29
I,v1,34
H,v9,41
I,v3,40
I,v4,39
I,v5,30
I,v2,56
I,v7,51
I,v8,36
H,v8,27
I,v6,36
I,v10,65
J,v1,25
I,v9,41
J,v4,33
J,v2,41
J,v6,33
J,v3,54
J,v8,75
J,v5,73
J,v10,26
J,v9,26
K,v1,67
K,v2,26
K,v3,42
K,v5,23
J,v7,32
K,v7,34
K,v6,42
K,v4,39
K,v9,35
K,v10,31
L,v1,28
L,v3,47
L,v4,25
K,v8,23
L,v2,39
L,v6,19
L,v5,38
L,v7,
