group,variable,value
A,v1,32
A,v5,41
A,v4,50
A,v6,29
A,v7,28
A,v8,34
A,v9,36
B,v2,159
B,v3,68
A,v10,26
B,v1,26
B,v5,39
B,v4,41
B,v6,32
B,v7,46
B,v10,27
B,v8,49
C,v2,36
C,v4,43
B,v9,24
C,v3,29
C,v5,109
C,v6,148
C,v8,24
C,v10,31
C,v1,78
C,v7,54
D,v2,33
C,v9,23
D,v5,37
D,v1,26
D,v7,20
D,v10,37
D,v3,42
D,v6,22
D,v8,29
E,v3,44
D,v9,39
E,v4,42
E,v5,33
E,v2,34
D,v4,41
E,v1,23
E,v8,28
E,v7,26
E,v10,39
F,v2,22
F,v1,28
E,v6,34
F,v4,26
F,v5,22
F,v6,42
F,v7,21
F,v8,24
E,v9,34
F,v10,23
F,v9,19
G,v2,40
G,v3,56
F,v3,29
G,v1,32
G,v5,36
G,v6,
G,v4,28
