group,variable,value
A,v1,2
A,v3,0
A,v2,1
A,v5,1
A,v4,0
A,v8,2
A,v9,0
A,v10,4
A,v7,0
A,v6,0
B,v2,1
B,v4,0
B,v5,0
B,v6,4
B,v3,1
B,v8,3
B,v9,2
B,v10,2
B,v7,3
C,v2,0
C,v3,0
C,v4,0
C,v5,0
C,v1,3
C,v6,0
C,v7,0
C,v9,9
B,v1,0
C,v10,1
C,v8,2
D,v3,0
D,v1,1
D,v5,1
D,v6,0
D,v7,2
D,v2,0
D,v8,5
D,v9,4
D,v10,3
E,v2,2
D,v4,1
E,v3,1
E,v5,3
E,v4,1
E,v7,1
E,v8,2
E,v1,1
E,v10,3
F,v1,1
E,v9,4
F,v3,3
F,v2,3
F,v5,3
E,v6,2
F,v7,7
F,v4,4
F,v8,7
F,v10,5
F,v6,2
G,v1,4
G,v4,3
G,v3,1
F,v9,2
G,v6,4
G,v2,2
G,v8,0
G,v9,0
G,v10,0
G,v7,4
G,v5,1
H,v1,0
H,v2,0
H,v3,
