group,variable,value
A,v1,44
A,v2,31
A,v3,31
A,v4,32
A,v7,24
A,v8,34
A,v9,25
A,v10,22
A,v6,29
B,v2,34
B,v3,20
B,v4,17
A,v5,30
B,v5,26
B,v7,32
B,v1,37
B,v6,48
B,v10,27
C,v1,20
C,v2,21
B,v8,24
C,v3,23
C,v5,25
C,v6,55
C,v4,36
B,v9,24
C,v9,56
C,v10,52
C,v7,31
D,v1,41
D,v2,50
D,v3,29
D,v5,50
D,v6,22
D,v4,25
D,v8,29
D,v10,24
D,v7,29
D,v9,33
E,v2,30
E,v3,30
E,v1,24
C,v8,36
E,v4,23
E,v7,42
E,v9,20
E,v10,18
E,v8,21
F,v1,20
E,v6,28
E,v5,22
F,v4,81
F,v3,21
F,v6,23
F,v5,17
F,v8,28
F,v7,30
F,v10,30
G,v1,44
F,v2,36
G,v3,35
F,v9,33
G,v2,98
G,v4,27
G,v6,51
G,v5,22
G,v7,28
H,v1,29
G,v10,43
G,v9,31
H,v3,33
H,v4,28
G,v8,20
H,v5,20
H,v8,33
H,v7,39
H,v10,32
H,v6,47
I,v1,31
I,v3,44
H,v9,30
I,v4,18
I,v5,25
I,v6,22
I,v7,42
I,v8,15
H,v2,24
I,v9,30
I,v2,34
J,v2,41
I,v10,24
J,v3,34
J,v4,42
J,v1,26
J,v6,22
J,v7,22
J,v8,28
J,v5,23
J,v10,29
K,v1,29
K,v2,45
J,v9,40
K,v3,42
K,v6,27
K,v4,38
K,v5,32
K,v9,51
K,v8,25
K,v10,30
L,v2,40
K,v7,49
L,v1,28
L,v3,28
L,v4,43
L,v7,28
L,v6,41
L,v5,34
L,v8,29
L,v9,28
L,v10,
