group,variable,value
A,v1,57
A,v3,28
A,v4,50
A,v5,39
A,v6,36
A,v8,22
A,v7,47
A,v10,23
A,v9,16
B,v2,37
B,v3,17
A,v2,29
B,v5,24
B,v6,18
B,v1,36
B,v8,32
B,v9,20
B,v10,33
C,v1,13
B,v4,38
B,v7,37
C,v3,27
C,v5,24
C,v6,28
C,v2,39
C,v4,39
C,v9,48
C,v8,30
C,v10,24
C,v7,72
D,v3,26
D,v4,20
D,v5,26
D,v6,37
D,v2,31
D,v8,24
D,v9,52
D,v10,29
D,v1,20
D,v7,27
E,v1,38
E,v4,23
E,v2,35
E,v6,34
E,v5,36
E,v7,30
E,v3,32
E,v10,20
F,v1,27
E,v9,26
F,v2,26
F,v4,24
F,v5,24
E,v8,32
F,v6,25
F,v7,26
F,v9,28
F,v10,18
G,v1,29
G,v2,38
G,v3,40
F,v8,31
F,v3,24
G,v5,28
G,v7,30
G,v8,28
G,v9,53
G,v6,51
G,v10,56
H,v1,26
H,v2,38
H,v3,30
G,v4,55
H,v5,47
H,v6,16
H,v8,18
H,v9,28
H,v10,28
H,v7,18
I,v1,23
I,v3,30
I,v4,28
I,v5,31
I,v6,26
I,v7,32
I,v2,24
I,v8,38
I,v9,46
J,v1,28
H,v4,19
J,v3,23
J,v2,43
I,v10,42
J,v5,37
J,v4,39
J,v8,38
J,v7,36
J,v10,28
K,v1,23
J,v6,33
J,v9,37
K,v3,25
K,v4,29
K,v2,23
K,v5,22
K,v6,19
K,v7,16
K,v8,
