group,variable,value
A,v2,2
A,v1,2
A,v3,1
A,v4,1
A,v6,4
A,v5,1
A,v7,1
A,v8,1
A,v9,4
A,v10,0
B,v1,0
B,v2,2
B,v3,1
B,v4,5
B,v7,2
B,v5,5
B,v9,0
B,v10,0
C,v1,1
B,v8,1
C,v2,0
B,v6,1
C,v3,1
C,v5,0
C,v4,1
C,v8,1
C,v9,1
C,v10,2
D,v1,4
C,v7,1
D,v3,5
D,v4,2
C,v6,2
D,v2,3
D,v7,2
D,v5,4
D,v8,4
D,v10,2
E,v1,0
D,v6,1
D,v9,2
E,v4,1
E,v2,3
E,v5,2
E,v7,1
E,v8,0
E,v6,0
E,v3,1
E,v10,9
F,v2,1
F,v1,7
F,v4,2
F,v5,0
F,v3,3
F,v7,3
F,v8,1
F,v9,0
F,v10,0
G,v1,0
E,v9,0
G,v3,0
G,v4,1
F,v6,1
G,v6,1
G,v7,0
G,v8,0
G,v2,2
G,v10,1
G,v9,1
G,v5,0
H,v1,1
H,v2,0
H,v5,0
H,v6,0
H,v7,1
H,v3,0
H,v4,0
H,v10,1
I,v1,1
H,v8,0
I,v3,4
H,v9,0
I,v2,2
I,v6,2
I,v4,2
I,v7,1
I,v5,2
J,v1,1
I,v8,2
I,v10,3
I,v9,0
J,v3,1
J,v4,2
J,v2,1
J,v6,0
J,v7,6
J,v5,0
J,v10,0
J,v9,0
K,v1,2
K,v2,0
K,v3,1
J,v8,2
K,v4,0
K,v5,0
K,v8,6
K,v9,2
K,v6,0
L,v1,2
K,v10,0
K,v7,2
L,v3,2
L,v5,0
L,v6,0
L,v7,0
L,v4,2
L,v2,0
L,v8,3
L,v9,1
L,v10,
