group,variable,value
A,v1,1
A,v3,0
A,v2,0
A,v4,1
A,v6,1
A,v5,0
A,v9,0
A,v10,1
B,v1,3
B,v2,0
A,v8,0
B,v3,2
B,v4,0
B,v5,0
A,v7,0
B,v8,0
B,v6,1
B,v9,0
B,v10,0
C,v2,1
B,v7,0
C,v3,0
C,v5,2
C,v4,1
C,v6,1
C,v7,3
C,v9,1
C,v10,0
C,v8,0
D,v1,3
D,v4,0
D,v3,1
D,v5,2
C,v1,0
D,v7,2
D,v6,1
D,v9,1
D,v10,0
E,v2,5
D,v2,1
E,v3,6
E,v4,3
E,v1,4
E,v6,3
E,v7,0
D,v8,1
E,v10,3
E,v9,2
F,v1,0
F,v2,1
E,v5,2
F,v3,1
F,v4,1
F,v5,4
E,v8,2
F,v7,5
F,v10,3
F,v8,4
G,v1,0
F,v6,1
G,v2,0
G,v3,1
G,v4,0
G,v6,1
G,v5,0
G,v8,0
G,v9,0
G,v10,0
F,v9,7
H,v2,0
H,v3,0
G,v7,0
H,v1,0
H,v4,0
H,v8,0
H,v6,0
H,v10,1
H,v9,1
I,v1,0
H,v5,1
I,v2,0
I,v3,6
H,v7,0
I,v5,1
I,v4,2
I,v8,0
I,v7,11
I,v9,2
I,v10,8
J,v1,4
J,v2,2
J,v4,1
J,v5,0
J,v3,4
J,v6,1
J,v9,0
J,v7,0
J,v10,3
J,v8,3
K,v1,2
K,v2,0
K,v4,1
I,v6,3
K,v3,0
K,v5,2
K,v7,0
K,v8,1
K,v6,1
K,v10,2
L,v1,5
L,v2,5
L,v4,0
K,v9,0
L,v6,0
L,v5,1
L,v7,2
L,v8,1
L,v3,2
L,v10,0
M,v1,0
M,v2,0
M,v4,0
M,v3,1
M,v6,0
M,v5,2
M,v8,3
M,v7,1
M,v10,0
L,v9,0
M,v9,3
N,v3,0
N,v2,0
N,v5,0
N,v6,1
N,v4,3
N,v8,5
N,v9,7
N,v10,1
O,v1,1
N,v1,2
O,v2,1
N,v7,2
O,v3,1
O,v5,0
O,v7,1
O,v8,1
O,v6,1
O,v10,1
O,v4,1
P,v3,1
P,v1,2
O,v9,0
P,v2,2
P,v6,6
P,v4,0
P,v8,0
P,v7,9
P,v5,1
P,v10,1
R,v2,0
P,v9,1
R,v3,2
R,v4,2
R,v1,1
R,v8,4
R,v6,4
R,v7,7
R,v9,6
R,v5,1
R,v10,6
undefined,v1,3
undefined,v2,4
undefined,v3,
