group,variable,value
A,v1,1
A,v2,0
A,v3,0
A,v4,3
A,v6,5
A,v5,3
A,v8,1
A,v10,3
B,v1,2
B,v2,2
A,v7,0
A,v9,3
B,v5,1
B,v4,0
B,v3,4
B,v6,1
B,v9,0
B,v10,1
C,v1,2
B,v7,1
B,v8,0
C,v4,0
C,v5,0
C,v2,0
C,v8,0
C,v6,0
C,v7,0
C,v10,1
D,v1,1
D,v2,0
C,v9,1
D,v3,0
D,v5,6
D,v6,3
D,v4,1
D,v7,0
D,v8,1
D,v10,0
E,v1,1
E,v3,0
D,v9,2
E,v2,2
E,v5,0
E,v6,0
E,v4,1
C,v3,0
E,v8,7
E,v10,2
E,v7,7
E,v9,0
F,v2,1
F,v3,1
F,v4,2
F,v6,3
F,v7,2
F,v1,5
F,v5,3
F,v10,1
G,v1,3
G,v2,0
G,v3,1
F,v9,1
G,v5,0
G,v6,4
G,v4,7
F,v8,2
G,v7,1
G,v10,2
H,v1,0
H,v2,1
G,v9,4
H,v4,10
H,v5,3
H,v6,2
H,v3,3
G,v8,2
H,v9,0
H,v10,0
H,v7,0
H,v8,4
I,v4,2
I,v1,1
I,v2,2
I,v3,4
I,v6,0
I,v5,4
I,v9,4
I,v8,3
J,v1,0
I,v10,0
J,v2,1
J,v3,0
I,v7,0
J,v5,0
J,v4,0
J,v6,2
J,v7,4
J,v8,0
J,v9,
