group,variable,value
A,v1,35
A,v2,36
A,v3,34
A,v4,36
A,v7,46
A,v8,24
A,v5,35
A,v10,80
B,v1,24
B,v2,24
B,v3,30
A,v6,21
B,v5,22
A,v9,38
B,v6,42
B,v7,54
B,v8,38
C,v1,20
B,v10,18
B,v4,19
C,v2,30
B,v9,27
C,v3,22
C,v6,50
C,v7,23
C,v5,30
C,v10,35
C,v9,24
D,v1,26
C,v8,25
C,v4,42
D,v4,31
D,v5,22
D,v3,28
D,v6,30
D,v9,36
D,v8,47
D,v10,30
E,v1,43
D,v2,24
E,v2,34
E,v4,18
E,v5,34
D,v7,69
E,v6,32
E,v8,30
E,v3,21
E,v10,27
E,v9,31
E,v7,33
F,v3,59
F,v4,24
F,v5,40
F,v1,24
F,v7,24
F,v6,26
F,v9,54
G,v1,26
F,v10,29
F,v2,27
F,v8,18
G,v4,25
G,v2,28
G,v6,25
G,v5,44
G,v7,54
G,v8,31
G,v10,51
G,v3,24
H,v1,38
H,v3,54
H,v4,26
H,v5,21
H,v2,22
G,v9,20
H,v6,36
H,v10,32
H,v9,22
H,v7,54
H,v8,41
I,v3,24
I,v4,84
I,v2,28
I,v1,46
I,v5,39
I,v6,23
I,v7,34
I,v8,40
I,v9,
