group,variable,value
A,v1,2
A,v2,1
A,v4,1
A,v5,8
A,v6,3
A,v8,0
A,v9,3
A,v10,0
A,v3,3
B,v2,0
B,v3,0
B,v1,0
A,v7,2
B,v4,0
B,v5,0
B,v7,0
B,v9,0
B,v10,0
B,v6,1
C,v2,0
C,v3,0
B,v8,0
C,v4,2
C,v6,4
C,v7,5
C,v8,3
C,v1,0
C,v10,1
D,v1,0
C,v9,1
D,v2,1
D,v4,2
D,v6,0
C,v5,0
D,v5,2
D,v7,0
D,v9,0
D,v10,0
D,v3,4
E,v2,2
E,v3,1
E,v1,0
D,v8,1
E,v6,4
E,v7,0
E,v4,0
E,v8,0
F,v1,2
E,v10,1
E,v9,2
F,v2,8
F,v3,3
E,v5,1
F,v5,0
F,v7,5
F,v8,8
F,v4,0
F,v6,3
F,v10,2
G,v2,1
G,v4,2
G,v1,1
G,v5,0
G,v6,0
F,v9,7
G,v7,1
G,v8,0
G,v10,0
G,v9,0
H,v1,1
H,v3,2
H,v2,0
H,v5,0
H,v6,3
H,v4,0
H,v7,3
H,v9,3
H,v10,2
H,v8,2
I,v1,0
I,v3,1
G,v3,0
I,v2,1
I,v6,0
I,v4,0
I,v8,2
I,v7,0
I,v5,2
I,v10,5
J,v1,2
I,v9,4
J,v3,1
J,v5,7
J,v6,9
J,v4,8
J,v2,9
J,v9,1
J,v7,2
J,v10,5
J,v8,1
K,v2,5
K,v1,1
K,v5,7
K,v3,2
K,v6,2
K,v4,2
K,v7,3
K,v10,6
L,v1,11
K,v9,0
L,v2,1
L,v3,0
L,v5,0
K,v8,9
L,v7,0
L,v6,0
L,v8,0
L,v9,3
L,v10,3
M,v1,1
M,v2,0
M,v3,0
L,v4,0
M,v5,4
M,v6,0
M,v8,3
M,v7,6
M,v9,5
M,v10,0
M,v4,0
N,v2,4
N,v4,6
N,v1,5
N,v3,3
N,v5,2
N,v6,13
N,v7,
