group,variable,value
A,v3,42
A,v1,41
A,v4,28
A,v6,27
A,v7,38
A,v8,20
A,v5,44
A,v10,25
B,v1,29
B,v2,32
B,v3,57
A,v2,20
B,v5,25
A,v9,38
B,v7,33
B,v8,46
B,v6,26
B,v10,37
C,v1,30
B,v9,42
C,v2,34
C,v5,24
C,v4,33
C,v6,32
B,v4,58
C,v7,56
C,v9,17
D,v1,68
C,v10,34
C,v8,20
D,v2,39
D,v4,23
C,v3,23
D,v3,32
D,v7,25
D,v8,32
D,v6,21
D,v10,26
D,v5,19
D,v9,23
E,v4,25
E,v1,46
E,v2,52
E,v6,35
E,v7,42
E,v3,17
E,v5,66
E,v10,55
F,v1,28
E,v9,32
E,v8,22
F,v4,31
F,v3,34
F,v2,56
F,v7,28
F,v8,31
F,v6,46
F,v10,38
G,v2,28
G,v3,33
G,v1,38
G,v4,31
G,v5,20
F,v9,48
G,v6,20
G,v8,27
G,v9,21
G,v10,35
G,v7,55
F,v5,58
H,v1,26
H,v3,24
H,v2,20
H,v4,28
H,v6,42
H,v7,27
H,v5,78
I,v1,60
H,v10,34
I,v2,34
I,v3,23
H,v9,23
I,v5,32
H,v8,24
I,v6,38
I,v9,38
I,v8,31
I,v7,18
I,v4,36
J,v1,45
I,v10,21
J,v3,22
J,v4,29
J,v5,23
J,v7,53
J,v2,30
J,v8,112
J,v6,39
J,v10,82
J,v9,26
K,v2,26
K,v3,28
K,v5,33
K,v1,53
K,v7,38
K,v6,22
K,v8,57
K,v10,49
K,v4,24
K,v9,26
L,v2,26
L,v1,27
L,v4,23
L,v3,40
L,v6,39
L,v5,41
L,v7,37
L,v9,24
L,v10,42
M,v2,37
L,v8,33
M,v1,44
M,v5,41
M,v4,26
M,v6,22
M,v7,37
M,v8,39
M,v3,23
M,v10,35
N,v1,40
N,v2,24
N,v4,38
M,v9,38
N,v3,30
N,v6,36
N,v7,28
N,v8,46
N,v9,37
N,v10,64
O,v2,32
O,v1,32
O,v3,36
O,v4,34
N,v5,65
O,v5,42
O,v6,30
O,v7,69
O,v8,33
O,v9,
