group,variable,value
A,v5,1
A,v4,0
A,v6,0
A,v8,2
A,v9,0
A,v10,2
B,v1,3
B,v2,4
A,v7,0
A,v3,1
B,v5,0
B,v6,0
B,v3,0
B,v4,0
B,v9,1
B,v10,1
C,v1,0
B,v8,3
C,v2,1
C,v5,2
C,v4,0
B,v7,3
C,v7,0
C,v9,3
C,v8,2
C,v10,0
C,v6,1
D,v3,0
D,v2,1
D,v4,1
D,v1,0
D,v6,1
D,v7,0
D,v8,2
C,v3,0
D,v10,3
E,v1,1
E,v2,3
D,v9,0
E,v3,1
D,v5,1
E,v7,0
E,v4,0
E,v9,2
E,v8,7
E,v10,0
E,v5,0
E,v6,1
F,v2,0
F,v4,0
F,v1,0
F,v6,0
F,v7,1
F,v8,2
F,v3,0
F,v10,0
G,v1,1
G,v2,2
F,v5,0
G,v3,0
G,v5,1
F,v9,2
G,v7,0
G,v8,1
G,v4,1
G,v10,10
H,v2,2
H,v1,1
H,v3,2
H,v4,0
H,v5,4
G,v9,6
G,v6,1
H,v8,1
H,v9,2
H,v10,1
H,v6,5
I,v2,0
H,v7,2
I,v1,0
I,v5,0
I,v4,4
I,v3,2
I,v7,6
I,v6,1
I,v10,10
J,v2,4
I,v8,1
J,v4,1
I,v9,2
J,v1,6
J,v6,1
J,v7,1
J,v3,8
J,v8,1
J,v10,1
J,v9,1
K,v2,2
J,v5,1
K,v4,0
K,v1,0
K,v5,0
K,v3,5
K,v7,2
K,v8,4
K,v10,0
L,v2,1
K,v6,0
L,v1,0
K,v9,0
L,v5,0
L,v3,2
L,v4,3
L,v8,2
L,v7,0
L,v9,0
L,v10,1
M,v2,1
M,v3,0
M,v1,6
M,v5,4
M,v6,0
M,v4,1
L,v6,3
M,v8,0
M,v10,0
N,v1,1
N,v2,0
M,v7,2
N,v4,0
M,v9,1
N,v5,0
N,v3,0
N,v8,1
N,v6,0
N,v10,0
N,v9,0
N,v7,4
O,v1,0
O,v2,0
O,v4,0
O,v5,0
O,v7,1
O,v6,1
O,v3,0
O,v8,1
O,v10,0
P,v1,1
O,v9,1
P,v4,1
P,v3,4
P,v6,0
P,v5,2
P,v7,0
P,v9,2
P,v8,1
P,v2,0
P,v10,0
R,v1,3
R,v3,1
R,v5,1
R,v4,0
R,v6,1
R,v2,1
R,v8,2
R,v9,2
R,v10,3
undefined,v1,0
undefined,v4,1
undefined,v2,1
R,v7,3
undefined,v3,2
undefined,v5,1
undefined,v6,3
undefined,v7,1
undefined,v9,1
undefined,v8,1
undefined,v1,0
undefined,v10,2
undefined,v2,
