group,variable,value
A,v1,20
A,v3,34
A,v2,30
A,v4,31
A,v7,22
A,v6,30
A,v9,34
B,v1,36
A,v10,22
A,v8,32
A,v5,34
B,v3,34
B,v4,24
B,v5,38
B,v6,30
B,v7,44
B,v10,17
C,v1,16
B,v2,34
B,v8,37
C,v3,27
C,v4,33
B,v9,37
C,v2,19
C,v6,51
C,v7,52
C,v10,20
C,v8,29
C,v5,41
D,v2,58
D,v3,32
D,v1,35
C,v9,39
D,v4,25
D,v5,50
D,v6,79
D,v7,50
D,v10,40
D,v9,24
D,v8,20
E,v3,40
E,v4,28
E,v5,43
E,v1,45
E,v2,41
E,v6,20
E,v9,24
E,v10,30
E,v8,30
E,v7,23
F,v3,40
F,v2,28
F,v1,22
F,v4,25
F,v5,23
F,v7,23
F,v6,27
F,v10,30
F,v8,29
G,v2,26
G,v1,29
F,v9,34
G,v5,21
G,v6,41
G,v7,32
G,v8,25
G,v4,32
G,v10,32
H,v1,28
H,v2,27
G,v3,42
H,v3,23
H,v4,34
H,v5,34
H,v6,23
G,v9,47
H,v9,34
H,v10,21
I,v1,24
H,v8,20
I,v2,31
I,v3,23
I,v4,34
I,v6,33
I,v7,37
I,v5,42
H,v7,36
I,v8,46
I,v9,31
J,v2,23
I,v10,27
J,v4,48
J,v1,31
J,v3,31
J,v5,40
J,v8,23
J,v7,40
J,v10,32
J,v9,23
K,v2,20
K,v3,58
K,v1,46
J,v6,34
K,v5,33
K,v7,26
K,v4,29
K,v9,21
K,v8,30
K,v6,34
K,v10,34
L,v3,32
L,v1,59
L,v2,23
L,v4,74
L,v7,42
L,v6,39
L,v9,23
L,v8,25
L,v10,30
L,v5,35
M,v2,56
M,v1,27
M,v5,38
M,v4,29
M,v6,34
M,v3,34
M,v8,28
M,v10,30
M,v7,22
M,v9,37
N,v4,58
N,v1,33
N,v5,33
N,v3,50
N,v2,25
N,v7,28
N,v8,43
N,v6,29
N,v10,38
N,v9,29
O,v2,26
O,v1,19
O,v3,
