group,variable,value
A,v2,0
A,v1,0
A,v3,0
A,v4,3
A,v5,0
A,v6,1
A,v7,0
A,v10,0
A,v8,0
B,v2,1
B,v3,1
B,v1,0
B,v5,1
B,v6,1
B,v4,1
B,v8,0
B,v9,0
B,v10,2
C,v1,1
B,v7,1
C,v3,1
C,v4,0
A,v9,0
C,v2,0
C,v6,0
C,v8,0
C,v9,0
C,v10,1
C,v7,3
D,v1,1
D,v3,1
D,v4,1
D,v2,0
D,v5,1
D,v7,0
D,v8,1
D,v10,2
C,v5,3
D,v6,1
E,v1,3
E,v3,0
E,v4,0
D,v9,1
E,v6,1
E,v7,2
E,v2,1
E,v8,2
E,v5,4
E,v10,2
F,v2,2
F,v3,1
F,v1,1
F,v4,3
F,v5,1
F,v6,3
F,v8,5
F,v9,9
F,v10,4
F,v7,4
G,v2,0
G,v1,0
G,v3,1
G,v5,0
E,v9,2
G,v4,0
G,v7,8
G,v8,5
G,v10,0
H,v2,0
G,v6,7
H,v1,1
G,v9,4
H,v4,2
H,v6,3
H,v7,2
H,v5,1
H,v8,3
H,v3,0
I,v1,5
H,v10,5
I,v3,0
H,v9,3
I,v2,5
I,v5,0
I,v4,0
I,v8,0
I,v6,4
I,v9,3
I,v10,2
J,v1,3
I,v7,0
J,v3,3
J,v4,10
J,v6,2
J,v2,4
J,v7,0
J,v5,4
J,v10,0
K,v1,1
J,v8,0
J,v9,0
K,v4,6
K,v3,1
K,v6,5
K,v2,1
K,v7,2
K,v9,1
K,v5,5
K,v10,0
L,v2,1
L,v1,0
K,v8,2
L,v3,2
L,v4,0
L,v6,0
L,v5,3
L,v8,0
L,v9,0
L,v10,0
L,v7,0
M,v3,0
M,v2,0
M,v5,1
M,v4,1
M,v7,0
M,v8,0
M,v1,0
M,v9,1
M,v10,0
N,v1,1
M,v6,1
N,v2,
