group,variable,value
A,v1,31
A,v3,29
A,v5,37
A,v6,27
A,v7,49
A,v4,31
A,v9,41
A,v10,32
B,v1,34
A,v2,33
A,v8,48
B,v2,29
B,v5,51
B,v3,50
B,v6,26
B,v7,55
B,v8,53
B,v10,53
C,v1,23
B,v9,27
C,v3,27
C,v4,38
C,v5,33
C,v6,19
C,v2,31
C,v7,32
B,v4,21
C,v10,22
C,v9,55
D,v2,34
D,v3,82
C,v8,25
D,v5,52
D,v1,32
D,v4,37
D,v7,28
D,v9,39
D,v10,29
E,v1,32
E,v2,28
D,v6,52
E,v3,29
E,v4,52
E,v6,43
E,v7,29
D,v8,27
E,v8,36
E,v10,33
F,v1,42
E,v5,59
E,v9,40
F,v4,44
F,v6,36
F,v5,33
F,v3,26
F,v2,22
F,v7,27
F,v10,23
G,v1,26
F,v8,26
F,v9,22
G,v4,33
G,v6,41
G,v3,26
G,v5,30
G,v7,26
G,v8,23
G,v10,45
H,v1,22
G,v2,22
H,v2,19
H,v3,25
H,v5,20
H,v6,30
G,v9,28
H,v4,29
H,v8,56
H,v10,48
I,v1,23
I,v2,26
I,v3,23
H,v9,30
I,v4,86
I,v6,32
H,v7,24
I,v5,33
I,v8,26
I,v7,41
I,v9,27
J,v1,38
I,v10,39
J,v4,51
J,v3,28
J,v6,29
J,v2,54
J,v7,21
J,v8,20
J,v5,40
J,v10,22
K,v1,25
K,v2,51
J,v9,34
K,v5,38
K,v4,29
K,v6,30
K,v8,40
K,v3,28
K,v7,36
K,v10,39
L,v2,32
L,v1,29
L,v3,28
K,v9,33
L,v4,51
L,v7,16
L,v6,29
L,v9,26
L,v5,31
L,v8,59
L,v10,22
M,v1,
