group,variable,value
A,v1,36
A,v3,32
A,v2,68
A,v5,24
A,v4,20
A,v6,39
A,v8,29
A,v9,32
A,v10,24
A,v7,36
B,v3,25
B,v1,24
B,v5,34
B,v6,39
B,v4,27
B,v2,23
B,v7,32
B,v10,22
C,v1,21
C,v2,26
C,v3,23
B,v8,41
C,v4,25
C,v5,33
C,v8,66
C,v7,39
B,v9,29
C,v10,31
D,v1,39
C,v6,23
C,v9,42
D,v2,24
D,v4,27
D,v6,39
D,v3,32
D,v5,32
D,v9,41
D,v10,26
D,v7,76
E,v1,42
E,v3,38
E,v4,19
E,v2,37
E,v6,40
E,v7,33
E,v8,30
E,v5,26
E,v10,24
F,v1,23
E,v9,28
F,v3,48
F,v2,29
F,v4,22
F,v6,39
F,v7,31
F,v5,32
F,v8,26
F,v10,20
G,v1,22
G,v2,22
D,v8,55
G,v4,56
G,v5,29
G,v3,39
F,v9,25
G,v8,51
G,v9,64
G,v10,34
G,v6,27
H,v2,22
H,v3,17
H,v1,52
H,v4,36
H,v6,68
G,v7,30
H,v5,24
H,v9,24
H,v10,37
H,v8,32
I,v1,37
I,v2,39
I,v4,39
I,v5,32
H,v7,29
I,v7,22
I,v8,38
I,v9,29
I,v6,70
I,v3,24
J,v1,24
I,v10,27
J,v5,37
J,v4,22
J,v2,19
J,v6,32
J,v7,25
J,v9,20
J,v3,32
J,v10,32
K,v1,25
K,v2,26
K,v4,24
K,v5,26
K,v3,22
K,v6,22
K,v7,25
K,v8,23
J,v8,45
K,v10,57
L,v1,21
L,v4,24
L,v2,42
L,v5,22
K,v9,32
L,v6,23
L,v9,26
L,v7,40
L,v8,26
L,v3,53
L,v10,44
M,v2,
M,v1,19
