group,variable,value
A,v1,0
A,v2,0
A,v4,2
A,v3,3
A,v7,1
A,v6,1
A,v8,0
A,v10,4
A,v9,6
B,v1,8
B,v2,7
B,v4,6
B,v3,7
A,v5,1
B,v6,3
B,v5,7
B,v9,5
B,v10,2
C,v1,4
B,v7,0
B,v8,0
C,v3,0
C,v2,3
C,v4,3
C,v5,2
C,v6,0
C,v9,1
C,v10,2
C,v7,0
C,v8,0
D,v1,1
D,v3,4
D,v4,3
D,v6,9
D,v5,3
D,v2,2
D,v8,2
D,v10,0
E,v3,3
E,v2,1
E,v1,6
D,v7,3
D,v9,2
E,v4,2
E,v6,3
E,v8,13
E,v9,2
E,v10,1
F,v1,1
E,v5,3
F,v3,2
F,v4,1
F,v6,1
E,v7,6
F,v7,2
F,v5,0
F,v9,1
F,v10,2
G,v2,2
G,v1,0
G,v4,5
G,v3,1
G,v5,3
F,v2,4
G,v7,6
G,v8,11
F,v8,3
G,v9,5
G,v10,11
H,v2,0
H,v3,4
H,v1,3
H,v5,0
G,v6,2
H,v7,1
H,v8,2
H,v9,2
I,v1,1
H,v10,2
I,v2,0
I,v3,0
H,v4,0
H,v6,3
I,v6,0
I,v5,0
I,v8,2
I,v9,1
I,v10,0
J,v1,0
I,v7,0
J,v3,0
J,v2,1
J,v4,1
J,v6,3
I,v4,1
J,v8,1
J,v9,0
J,v7,0
J,v10,0
K,v1,2
K,v2,0
K,v4,1
J,v5,2
K,v5,0
K,v6,2
K,v7,1
K,v3,0
K,v8,1
K,v10,2
L,v1,2
L,v2,0
L,v4,2
L,v3,2
L,v5,1
K,v9,1
L,v7,0
L,v6,0
L,v8,0
L,v9,1
L,v10,1
M,v2,1
M,v3,0
M,v5,1
M,v4,1
M,v7,1
M,v6,2
M,v9,1
M,v1,0
M,v10,1
N,v2,2
M,v8,1
N,v3,1
N,v4,3
N,v5,0
N,v1,0
N,v6,0
N,v7,2
N,v9,2
N,v8,0
N,v10,2
O,v2,
O,v1,1
