group,variable,value
A,v1,21
A,v5,26
A,v4,30
A,v3,33
A,v2,33
A,v8,33
A,v7,30
A,v10,29
B,v1,28
B,v2,31
A,v9,30
A,v6,27
B,v4,24
B,v3,42
B,v8,23
B,v7,26
B,v5,32
B,v10,27
B,v9,40
C,v2,35
C,v3,22
C,v1,38
C,v4,22
C,v5,32
C,v8,22
C,v7,37
C,v6,39
C,v10,55
C,v9,37
D,v1,44
D,v3,35
D,v4,26
D,v2,34
B,v6,28
D,v5,36
D,v8,32
D,v9,28
D,v10,40
D,v6,38
D,v7,43
E,v3,25
E,v4,36
E,v1,72
E,v2,25
E,v7,49
E,v8,22
E,v9,23
E,v10,27
F,v1,35
E,v6,30
F,v2,24
E,v5,26
F,v5,34
F,v6,42
F,v4,27
F,v9,28
F,v8,24
F,v10,28
F,v7,76
G,v2,30
F,v3,24
G,v1,21
G,v5,33
G,v6,29
G,v4,26
G,v7,38
G,v8,51
G,v10,33
H,v1,31
H,v3,158
H,v4,38
H,v2,58
H,v5,26
G,v9,25
H,v6,37
H,v8,23
H,v9,20
H,v10,32
H,v7,38
I,v2,21
I,v3,41
I,v1,30
G,v3,22
I,v6,32
I,v5,40
I,v8,42
I,v4,74
I,v10,37
I,v7,24
J,v1,39
I,v9,48
J,v5,26
J,v4,34
J,v3,21
J,v7,27
J,v2,25
J,v6,27
J,v9,35
J,v8,26
J,v10,40
K,v3,20
K,v1,19
K,v5,74
K,v4,40
K,v7,42
K,v2,38
K,v6,24
K,v9,33
K,v10,44
L,v2,40
L,v1,27
L,v3,82
L,v4,40
K,v8,30
L,v7,24
L,v6,22
L,v9,34
L,v8,34
L,v10,43
L,v5,56
M,v2,21
M,v3,27
M,v1,29
M,v4,25
M,v6,36
M,v7,42
M,v8,32
M,v10,33
N,v1,36
N,v2,61
N,v3,34
N,v4,25
M,v9,46
M,v5,55
N,v7,19
N,v5,32
N,v9,44
N,v6,24
N,v10,51
O,v2,47
O,v1,32
O,v3,24
N,v8,17
O,v5,42
O,v4,25
O,v8,26
O,v7,50
O,v10,47
O,v6,36
O,v9,21
P,v1,
