group,variable,value
A,v3,32
A,v6,134
A,v5,29
A,v7,27
A,v8,25
A,v10,32
B,v1,32
B,v2,38
B,v3,33
A,v9,38
A,v4,28
B,v5,57
B,v7,43
B,v6,30
B,v8,36
B,v10,20
C,v2,24
C,v1,28
B,v9,74
C,v3,54
B,v4,20
C,v6,40
C,v4,26
C,v7,34
C,v9,40
C,v10,50
C,v5,35
D,v2,23
C,v8,42
D,v3,28
D,v5,48
D,v4,32
D,v7,30
D,v8,84
D,v1,41
D,v10,24
D,v6,44
E,v2,22
E,v3,19
D,v9,34
E,v1,29
E,v6,39
E,v4,23
E,v7,33
E,v9,40
E,v10,22
E,v5,37
F,v2,60
F,v3,34
F,v1,30
F,v4,26
F,v6,26
F,v7,22
F,v5,24
E,v8,29
F,v10,22
G,v1,39
G,v2,58
F,v9,36
F,v8,20
G,v3,32
G,v5,41
G,v6,23
G,v4,42
G,v7,41
G,v10,72
H,v1,24
G,v8,29
G,v9,24
H,v4,24
H,v5,35
H,v2,28
H,v3,20
H,v8,35
H,v6,47
H,v10,29
I,v1,29
I,v2,35
H,v7,25
I,v3,31
H,v9,48
I,v5,25
I,v7,16
I,v8,34
I,v4,32
I,v10,19
I,v6,28
J,v2,26
I,v9,24
J,v3,
J,v1,27
