group,variable,value
A,v2,54
A,v1,33
A,v3,47
A,v4,66
A,v5,53
A,v7,25
A,v9,40
A,v10,33
A,v6,31
B,v2,27
B,v1,42
A,v8,28
B,v5,36
B,v6,22
B,v3,39
B,v4,24
B,v9,25
B,v10,33
B,v8,32
B,v7,39
C,v3,39
C,v1,46
C,v2,50
C,v6,22
C,v5,37
C,v8,24
C,v9,28
C,v10,40
C,v4,33
D,v2,54
D,v3,42
D,v4,40
D,v5,34
C,v7,28
D,v7,23
D,v8,21
D,v9,25
D,v10,24
E,v1,73
E,v2,24
D,v1,43
E,v3,54
E,v5,29
D,v6,28
E,v4,34
E,v7,29
E,v8,22
E,v10,23
E,v6,35
F,v2,38
F,v3,25
F,v5,20
E,v9,29
F,v4,23
F,v7,26
F,v9,49
F,v6,19
F,v10,33
G,v1,25
G,v3,28
F,v8,34
F,v1,19
G,v2,34
G,v4,77
G,v6,28
G,v8,33
G,v9,28
G,v10,28
H,v2,24
G,v5,25
H,v4,25
G,v7,28
H,v1,30
H,v5,28
H,v7,28
H,v8,29
H,v10,28
H,v6,29
I,v1,23
I,v2,26
H,v9,27
H,v3,24
I,v3,18
I,v6,28
I,v7,22
I,v5,34
I,v9,18
I,v8,23
I,v4,24
J,v1,24
I,v10,28
J,v4,28
J,v3,30
J,v5,22
J,v2,25
J,v7,23
J,v8,25
J,v10,22
J,v6,28
K,v2,22
K,v3,33
K,v4,32
J,v9,22
K,v5,21
K,v7,20
K,v9,42
K,v1,36
K,v6,21
K,v10,64
K,v8,19
L,v3,25
L,v1,26
L,v4,24
L,v2,25
L,v7,43
L,v5,55
L,v9,72
L,v6,25
L,v10,31
L,v8,33
M,v1,36
M,v3,13
M,v4,25
M,v2,23
M,v7,27
M,v5,27
M,v6,29
N,v1,40
M,v8,30
M,v10,32
N,v3,26
N,v2,25
N,v5,27
M,v9,20
N,v7,30
N,v6,32
N,v8,25
N,v4,20
N,v10,27
O,v1,36
N,v9,25
O,v4,38
O,v2,55
O,v5,38
O,v6,25
O,v3,31
O,v7,42
O,v9,29
O,v10,35
P,v1,33
P,v3,50
P,v2,26
O,v8,24
P,v5,26
P,v4,58
P,v8,29
P,v7,24
P,v6,30
P,v10,32
R,v1,32
P,v9,21
R,v4,19
R,v2,25
R,v3,53
R,v6,27
R,v7,46
R,v5,28
R,v10,34
undefined,v1,26
R,v8,31
undefined,v2,35
R,v9,40
undefined,v3,26
undefined,v4,28
undefined,v6,66
undefined,v7,37
undefined,v5,30
undefined,v8,39
undefined,v9,19
undefined,v10,38
undefined,v1,34
undefined,v2,
