group,variable,value
A,v4,4
A,v3,1
A,v2,2
A,v6,0
A,v8,0
A,v9,1
A,v10,1
A,v7,2
A,v5,2
B,v3,0
B,v1,1
B,v2,2
B,v7,1
B,v6,3
B,v8,2
B,v5,0
B,v4,3
B,v10,2
C,v3,0
C,v2,2
C,v4,0
C,v1,1
C,v5,1
B,v9,0
C,v8,2
C,v9,2
C,v10,0
C,v6,0
C,v7,0
D,v1,1
D,v2,2
D,v5,0
D,v4,2
D,v6,0
D,v7,1
D,v9,1
D,v10,1
E,v1,6
D,v3,0
D,v8,2
E,v4,1
E,v5,0
E,v3,1
E,v6,1
E,v7,0
E,v9,5
E,v10,1
E,v2,3
E,v8,1
F,v2,0
F,v3,2
F,v6,2
F,v1,0
F,v4,2
F,v8,2
F,v9,5
F,v10,0
F,v5,0
F,v7,2
G,v4,1
G,v2,0
G,v1,0
G,v6,4
G,v7,1
G,v8,7
G,v3,1
G,v10,2
H,v1,5
G,v5,2
H,v2,4
H,v3,2
G,v9,0
H,v6,2
H,v7,0
H,v8,0
H,v9,5
H,v10,6
I,v1,5
I,v2,2
H,v5,1
I,v4,3
I,v3,3
H,v4,1
I,v7,3
I,v8,5
I,v6,0
I,v9,4
I,v10,1
J,v1,2
J,v3,0
J,v4,2
I,v5,4
J,v5,0
J,v2,2
J,v6,1
J,v7,8
K,v1,3
J,v9,0
J,v8,6
J,v10,9
K,v2,0
K,v4,2
K,v3,1
K,v5,6
K,v8,2
K,v7,1
K,v10,3
K,v9,1
L,v2,2
L,v1,0
L,v3,2
L,v4,0
L,v5,1
L,v8,3
K,v6,1
L,v9,5
M,v2,2
L,v7,6
L,v10,3
M,v1,3
L,v6,0
M,v3,
