group,variable,value
A,v2,0
A,v3,4
A,v4,1
A,v5,0
A,v7,0
A,v8,2
A,v9,0
A,v10,0
B,v1,3
A,v6,0
B,v2,0
B,v3,3
B,v6,5
B,v9,5
B,v8,3
B,v10,1
B,v5,3
B,v7,0
C,v2,1
C,v3,0
B,v4,2
C,v4,1
C,v1,7
C,v5,1
C,v7,0
C,v9,3
C,v8,2
C,v10,5
D,v2,1
D,v1,3
C,v6,0
D,v5,0
D,v4,0
D,v7,0
D,v8,1
D,v9,9
D,v10,12
E,v1,8
E,v2,10
D,v3,1
E,v3,5
E,v5,4
E,v4,3
E,v7,3
E,v8,2
D,v6,0
E,v10,0
F,v1,0
F,v2,3
E,v9,0
E,v6,6
F,v5,2
F,v6,2
F,v7,1
F,v9,3
F,v4,0
F,v10,6
F,v8,3
G,v1,4
G,v3,6
G,v4,7
F,v3,1
G,v2,7
G,v5,0
G,v8,0
G,v6,0
G,v10,1
G,v9,1
H,v1,0
H,v2,0
H,v3,2
H,v5,1
H,v6,3
H,v4,2
H,v8,2
H,v9,2
H,v10,4
H,v7,0
G,v7,1
I,v1,4
I,v2,1
I,v4,1
I,v3,1
I,v6,4
I,v8,2
I,v5,0
I,v10,0
J,v1,1
I,v7,0
J,v3,3
J,v2,1
J,v5,4
J,v6,1
J,v7,0
I,v9,1
J,v4,2
J,v8,0
J,v9,0
J,v10,0
K,v1,0
K,v4,0
K,v3,0
K,v6,0
K,v7,1
K,v8,1
K,v2,5
K,v10,1
K,v5,1
L,v1,2
K,v9,2
L,v3,0
L,v2,2
L,v5,1
L,v6,1
L,v8,1
L,v4,1
L,v7,0
L,v10,2
M,v2,1
M,v1,2
M,v3,0
M,v4,2
M,v6,2
M,v7,1
L,v9,2
M,v9,0
M,v8,1
M,v10,0
N,v1,0
N,v2,2
N,v3,0
M,v5,0
N,v4,0
N,v7,1
N,v6,0
N,v5,1
N,v9,2
N,v10,2
N,v8,0
O,v2,3
O,v1,0
O,v3,
