group,variable,value
A,v1,25
A,v3,28
A,v2,23
A,v6,71
A,v7,43
A,v8,38
A,v4,33
A,v10,32
B,v1,52
B,v2,26
B,v4,24
A,v5,32
A,v9,37
B,v3,28
B,v5,25
B,v7,26
B,v9,32
B,v10,31
B,v6,30
B,v8,32
C,v1,50
C,v2,25
C,v4,40
C,v6,33
C,v7,24
C,v8,23
C,v5,54
C,v10,20
C,v3,36
D,v2,31
D,v3,31
C,v9,50
D,v4,38
D,v5,21
D,v7,38
D,v8,29
D,v6,29
D,v1,28
D,v10,33
D,v9,34
E,v2,21
E,v4,22
E,v5,41
E,v3,27
E,v1,43
E,v7,30
E,v8,42
E,v10,31
F,v1,33
E,v6,42
F,v2,69
F,v3,37
F,v5,23
F,v4,30
F,v6,23
F,v7,23
F,v9,18
F,v8,23
F,v10,28
G,v1,22
G,v2,19
E,v9,23
G,v4,23
G,v3,26
G,v7,49
G,v8,31
G,v9,29
G,v10,26
G,v6,25
H,v1,22
H,v3,21
G,v5,41
H,v2,32
H,v5,24
H,v7,38
H,v6,28
H,v9,31
H,v8,27
H,v10,27
I,v1,37
H,v4,65
I,v3,28
I,v4,39
I,v5,35
I,v6,54
I,v7,26
I,v10,19
I,v8,39
I,v2,34
J,v1,26
I,v9,18
J,v2,26
J,v4,17
J,v5,24
J,v3,25
J,v6,29
J,v7,62
J,v9,26
J,v10,37
J,v8,32
K,v1,21
K,v4,32
K,v5,48
K,v2,26
K,v6,21
K,v8,66
K,v7,19
K,v3,44
K,v10,28
K,v9,30
L,v2,33
L,v1,58
L,v6,21
L,v4,19
L,v5,34
L,v8,46
L,v7,34
L,v10,52
L,v9,39
M,v1,33
M,v3,52
M,v2,23
L,v3,25
M,v4,39
M,v6,65
M,v7,22
M,v8,21
M,v9,27
M,v10,25
M,v5,36
N,v1,28
N,v2,49
N,v4,27
N,v3,33
N,v6,34
N,v5,37
N,v7,37
N,v8,29
N,v10,39
O,v1,26
O,v4,28
N,v9,53
O,v5,31
O,v2,30
O,v9,29
O,v6,55
O,v8,18
O,v7,36
O,v3,47
O,v10,
