group,variable,value
A,v2,0
A,v1,1
A,v4,1
A,v6,4
A,v3,2
A,v5,2
A,v9,0
A,v10,2
B,v1,4
B,v2,1
A,v8,0
B,v4,0
B,v6,1
B,v5,1
A,v7,0
B,v8,1
B,v7,1
B,v10,1
C,v1,0
B,v9,0
B,v3,1
C,v4,1
C,v5,0
C,v2,1
C,v6,3
C,v9,0
C,v7,0
C,v10,1
D,v1,2
C,v3,1
D,v4,3
D,v2,0
D,v3,0
D,v5,0
C,v8,0
D,v9,3
D,v6,2
D,v10,0
D,v7,1
D,v8,0
E,v4,0
E,v3,0
E,v2,4
E,v5,0
E,v7,0
E,v8,0
E,v6,0
E,v10,0
F,v1,1
E,v1,0
F,v3,1
F,v4,2
F,v2,4
F,v5,2
E,v9,2
F,v7,0
F,v9,3
F,v6,0
F,v10,0
G,v2,0
G,v1,1
F,v8,1
G,v5,0
G,v4,4
G,v6,4
G,v8,1
G,v9,0
G,v10,0
G,v7,2
G,v3,4
H,v1,4
H,v2,0
H,v4,0
H,v6,0
H,v7,0
H,v3,0
H,v8,0
H,v10,0
H,v9,2
H,v5,3
I,v1,1
I,v2,2
I,v3,0
I,v4,7
I,v6,1
I,v5,1
I,v9,3
I,v8,2
I,v10,0
I,v7,2
J,v1,0
J,v2,
