group,variable,value
A,v3,0
A,v1,0
A,v4,1
A,v7,1
A,v2,2
A,v5,2
A,v9,2
A,v10,1
A,v6,2
B,v1,0
A,v8,0
B,v2,0
B,v3,3
B,v7,0
B,v6,1
B,v4,0
B,v5,2
B,v10,2
C,v1,0
B,v9,1
C,v3,1
C,v4,2
C,v2,0
B,v8,0
C,v7,0
C,v5,1
C,v8,0
C,v10,1
C,v9,0
C,v6,0
D,v1,4
D,v4,0
D,v5,1
D,v2,0
D,v6,2
D,v8,0
D,v9,1
D,v10,7
D,v3,1
E,v1,11
E,v3,5
E,v4,2
E,v5,1
D,v7,0
E,v6,2
E,v7,1
E,v10,1
E,v8,2
F,v1,0
E,v9,4
E,v2,7
F,v2,3
F,v3,1
F,v6,1
F,v4,5
F,v5,1
F,v7,0
F,v10,1
F,v9,0
G,v2,0
G,v3,1
G,v1,0
G,v5,1
F,v8,0
G,v6,1
G,v8,1
G,v7,1
G,v10,0
H,v1,2
G,v4,1
H,v3,13
H,v2,6
H,v5,2
G,v9,0
H,v4,0
H,v7,7
H,v6,3
H,v9,8
H,v8,5
H,v10,
