group,variable,value
A,v3,23
A,v2,36
A,v1,17
A,v4,50
A,v7,40
A,v8,72
A,v9,50
A,v10,28
B,v1,25
B,v2,31
B,v3,29
A,v5,29
B,v4,50
B,v6,31
B,v7,36
B,v5,24
A,v6,40
C,v1,29
B,v10,34
B,v8,42
C,v2,30
B,v9,34
C,v3,22
C,v6,39
C,v5,44
C,v7,97
C,v4,70
C,v10,79
D,v1,21
D,v2,30
D,v3,27
D,v5,28
C,v8,22
D,v4,22
D,v8,38
D,v6,24
D,v9,19
D,v10,28
D,v7,29
E,v1,34
E,v2,39
C,v9,57
E,v3,34
E,v6,32
E,v4,37
E,v7,26
E,v9,74
E,v10,38
F,v1,63
E,v8,40
F,v2,31
F,v4,35
E,v5,35
F,v5,52
F,v7,26
F,v8,21
F,v6,25
F,v10,21
F,v9,29
G,v1,19
G,v3,27
F,v3,56
G,v2,54
G,v6,32
G,v7,19
G,v4,40
G,v5,34
G,v8,18
G,v10,38
H,v1,19
H,v3,18
G,v9,18
H,v2,32
H,v6,20
H,v4,33
H,v5,33
H,v10,54
H,v8,57
H,v7,48
I,v2,25
H,v9,37
I,v3,39
I,v4,34
I,v6,32
I,v5,53
I,v1,27
I,v9,29
J,v1,27
I,v8,24
I,v10,25
I,v7,26
J,v3,32
J,v2,44
J,v4,43
J,v5,31
J,v7,21
J,v9,31
J,v6,30
J,v10,39
K,v1,25
J,v8,35
K,v4,42
K,v3,70
K,v5,52
K,v2,49
K,v6,23
K,v8,25
K,v10,17
L,v1,36
K,v7,44
L,v3,27
L,v2,20
L,v4,56
K,v9,28
L,v6,38
L,v7,21
L,v5,43
L,v9,32
L,v10,17
L,v8,17
M,v3,49
M,v1,65
M,v6,26
M,v2,31
M,v5,34
M,v4,53
M,v8,28
M,v9,47
M,v7,29
M,v10,27
N,v2,30
N,v1,26
N,v3,44
N,v4,31
N,v5,50
N,v6,28
N,v7,37
N,v8,36
N,v9,
