group,variable,value
A,v1,0
A,v2,0
A,v5,2
A,v4,1
A,v3,1
A,v7,1
A,v6,3
A,v10,1
A,v8,2
B,v1,2
B,v2,3
B,v5,1
B,v4,1
B,v7,0
B,v3,1
B,v6,1
B,v8,4
B,v10,8
B,v9,8
C,v2,1
C,v3,0
A,v9,2
C,v5,0
C,v6,4
C,v7,0
C,v4,1
C,v1,0
C,v10,0
D,v1,4
D,v2,10
C,v8,0
D,v3,8
D,v5,3
D,v6,1
D,v7,5
D,v8,5
C,v9,2
D,v10,3
E,v1,6
E,v2,3
D,v9,4
E,v3,5
E,v5,0
E,v6,1
D,v4,7
E,v4,6
E,v9,0
E,v10,3
F,v1,8
E,v8,1
F,v3,10
F,v4,0
F,v6,1
E,v7,3
F,v2,4
F,v8,1
F,v9,3
F,v10,2
F,v7,3
G,v2,1
G,v3,0
F,v5,1
G,v1,1
G,v6,3
G,v7,2
G,v5,4
G,v9,3
G,v10,0
G,v4,0
G,v8,0
H,v1,1
H,v4,0
H,v5,3
H,v3,0
H,v7,2
H,v2,0
H,v6,0
H,v10,0
I,v2,1
I,v1,1
H,v9,0
H,v8,1
I,v3,1
I,v5,4
I,v4,2
I,v9,0
I,v6,0
I,v7,0
J,v1,2
I,v10,0
J,v3,3
I,v8,1
J,v2,1
J,v6,0
J,v4,3
J,v8,1
J,v9,0
J,v10,1
K,v1,1
J,v5,1
K,v2,1
J,v7,3
K,v3,3
K,v5,0
K,v6,0
K,v7,10
K,v4,2
K,v8,4
K,v10,5
L,v1,0
L,v3,2
L,v5,0
K,v9,3
L,v2,4
L,v6,3
L,v4,2
L,v10,4
L,v8,0
L,v7,1
M,v2,5
M,v1,0
L,v9,1
M,v4,4
M,v3,0
M,v5,1
M,v7,
M,v6,1
