group,variable,value
A,v1,3
A,v2,3
A,v3,1
A,v5,1
A,v7,0
A,v4,3
A,v6,0
A,v10,1
A,v9,0
B,v1,0
B,v2,0
A,v8,0
B,v4,1
B,v3,1
B,v7,1
B,v9,1
B,v6,0
B,v10,1
C,v1,2
C,v2,5
C,v3,9
B,v8,1
C,v5,0
C,v6,3
B,v5,1
C,v8,1
C,v7,1
C,v10,0
D,v1,1
C,v4,1
D,v2,0
D,v3,0
C,v9,0
D,v7,2
D,v4,2
D,v6,0
D,v9,1
D,v10,1
E,v1,1
D,v5,1
E,v2,2
E,v3,1
E,v4,0
E,v7,1
D,v8,4
E,v8,1
E,v9,1
E,v10,1
F,v1,0
E,v5,0
E,v6,2
F,v4,0
F,v5,0
F,v2,0
F,v3,1
F,v8,2
F,v6,2
F,v10,0
G,v2,1
F,v9,1
G,v3,0
G,v4,0
G,v5,0
F,v7,1
G,v1,2
G,v8,1
G,v9,0
G,v7,2
G,v6,2
H,v3,0
G,v10,0
H,v2,0
H,v4,1
H,v5,1
H,v7,4
H,v8,0
H,v9,1
H,v1,0
H,v10,2
I,v2,1
I,v3,0
I,v1,5
H,v6,1
I,v6,1
I,v4,0
I,v8,0
I,v7,0
I,v10,1
I,v5,2
I,v9,0
J,v1,2
J,v2,
