group,variable,value
A,v2,3
A,v4,4
A,v3,4
A,v6,3
A,v5,0
A,v7,3
A,v10,1
B,v1,2
A,v8,1
B,v3,2
A,v9,1
B,v2,0
B,v5,1
B,v7,3
B,v8,1
B,v6,0
B,v10,0
C,v1,0
C,v2,4
B,v4,0
B,v9,3
C,v6,1
C,v5,0
C,v3,0
C,v7,1
C,v4,0
C,v10,0
D,v1,1
D,v2,0
C,v9,2
C,v8,2
D,v5,0
D,v6,0
D,v3,2
D,v8,0
D,v9,0
D,v10,0
D,v4,1
D,v7,0
E,v3,2
E,v4,1
E,v1,0
E,v2,0
E,v7,0
E,v8,1
E,v9,6
E,v10,2
F,v1,2
E,v6,0
F,v2,2
E,v5,1
F,v4,4
F,v5,0
F,v6,1
F,v3,2
F,v8,0
F,v10,4
F,v7,3
F,v9,1
G,v2,1
G,v4,1
G,v5,1
G,v1,3
G,v3,7
G,v7,6
G,v9,2
G,v10,2
H,v1,1
H,v2,2
G,v8,8
H,v3,1
G,v6,4
H,v7,1
H,v6,1
H,v4,3
H,v5,0
H,v10,1
I,v1,2
H,v9,0
I,v2,3
H,v8,1
I,v3,7
I,v6,3
I,v4,6
I,v8,2
I,v7,1
I,v5,0
J,v1,0
I,v10,8
J,v2,0
J,v4,0
I,v9,1
J,v5,1
J,v6,0
J,v8,0
J,v7,3
J,v10,0
J,v3,1
K,v1,0
K,v3,1
K,v2,1
K,v4,0
K,v5,1
K,v6,0
J,v9,0
K,v7,0
K,v8,
