group,variable,value
A,v2,29
A,v4,38
A,v5,45
A,v8,42
B,v1,29
A,v10,21
A,v6,84
A,v9,46
B,v3,28
B,v2,31
B,v5,32
A,v7,30
B,v4,33
B,v8,54
B,v9,35
B,v10,33
B,v6,33
C,v2,45
B,v7,43
C,v4,29
C,v5,26
C,v7,29
C,v1,71
C,v3,26
C,v9,124
D,v1,32
C,v10,63
C,v6,36
D,v3,31
D,v4,25
D,v2,30
D,v6,31
C,v8,30
D,v7,22
D,v9,28
D,v10,25
D,v8,28
D,v5,38
E,v2,22
E,v4,34
E,v3,23
E,v1,55
E,v7,28
E,v5,28
E,v6,32
E,v8,41
E,v10,42
E,v9,21
F,v3,27
F,v4,18
F,v1,30
F,v5,24
F,v6,50
F,v8,42
F,v2,20
F,v10,26
F,v9,41
F,v7,40
G,v3,32
G,v2,32
G,v1,24
G,v5,38
G,v6,29
G,v8,39
G,v9,36
G,v10,26
G,v4,32
H,v3,26
H,v2,34
G,v7,49
H,v4,42
H,v1,18
H,v7,32
H,v5,17
H,v6,30
H,v10,42
H,v9,46
I,v1,109
I,v2,34
H,v8,24
I,v3,34
I,v6,24
I,v7,19
I,v5,38
I,v4,43
I,v10,40
J,v1,27
I,v8,36
I,v9,20
J,v3,23
J,v2,35
J,v6,38
J,v5,21
J,v4,22
J,v7,42
J,v10,25
J,v9,21
K,v1,41
J,v8,27
K,v2,38
K,v6,43
K,v3,56
K,v7,24
K,v4,33
K,v5,30
K,v9,38
K,v10,22
L,v2,78
K,v8,29
L,v1,26
L,v3,28
L,v4,20
L,v5,68
L,v6,16
L,v7,46
L,v8,
