group,variable,value
A,v1,34
A,v2,43
A,v3,40
A,v4,32
A,v5,34
A,v7,23
A,v6,26
A,v9,27
A,v10,20
B,v1,23
A,v8,26
B,v3,24
B,v5,28
B,v4,31
B,v7,42
B,v6,21
B,v9,31
B,v2,26
B,v10,37
B,v8,38
C,v3,40
C,v4,23
C,v5,26
C,v2,33
C,v6,42
C,v1,22
C,v9,30
C,v10,27
D,v1,30
C,v8,60
C,v7,33
D,v2,36
D,v5,34
D,v6,41
D,v4,52
D,v7,52
D,v8,35
D,v3,23
D,v10,32
E,v3,58
E,v2,48
E,v1,46
E,v5,27
E,v6,63
E,v4,32
E,v8,32
D,v9,32
E,v10,25
F,v1,29
E,v9,36
F,v3,46
F,v4,47
E,v7,38
F,v6,40
F,v5,34
F,v8,40
F,v7,19
F,v9,32
F,v10,57
F,v2,30
G,v3,30
G,v4,28
G,v2,52
G,v1,21
G,v6,42
G,v8,31
G,v10,73
G,v9,63
G,v7,45
H,v2,20
H,v3,47
H,v4,36
H,v1,40
G,v5,56
H,v7,36
H,v8,36
H,v9,36
H,v10,39
H,v5,35
I,v1,84
I,v3,36
I,v2,39
H,v6,25
I,v4,43
I,v7,29
I,v9,28
I,v5,44
I,v8,31
I,v10,63
J,v2,35
J,v1,39
I,v6,46
J,v3,49
J,v6,37
J,v4,40
J,v8,21
J,v7,34
J,v10,41
J,v9,23
K,v2,28
K,v1,27
J,v5,28
K,v4,53
K,v6,68
K,v3,41
K,v8,38
K,v10,36
K,v9,32
K,v7,36
K,v5,75
L,v1,35
L,v2,38
L,v5,29
L,v4,29
L,v6,48
L,v3,46
L,v8,12
L,v9,16
L,v10,44
M,v3,37
M,v1,66
L,v7,34
M,v4,40
M,v2,23
M,v5,28
M,v6,30
M,v7,
