group,variable,value
A,v2,56
A,v3,29
A,v5,32
A,v4,29
A,v8,28
A,v7,86
A,v9,20
A,v10,20
A,v6,33
B,v1,52
B,v5,34
B,v2,28
B,v4,25
B,v3,20
B,v6,32
B,v8,36
B,v10,30
C,v1,35
B,v9,70
B,v7,37
C,v3,42
C,v5,24
C,v7,26
C,v2,31
C,v6,22
C,v8,36
C,v4,26
C,v10,30
D,v2,58
C,v9,38
D,v3,51
D,v1,41
D,v6,39
D,v7,34
D,v4,41
D,v5,22
D,v10,38
D,v8,38
D,v9,76
E,v4,22
E,v1,27
E,v5,45
E,v2,42
E,v7,35
E,v6,34
E,v9,39
E,v10,44
E,v8,26
E,v3,25
F,v2,33
F,v4,29
F,v5,40
F,v6,22
F,v3,34
F,v1,46
F,v8,24
F,v10,32
F,v7,34
G,v2,40
G,v3,51
G,v1,21
F,v9,26
G,v6,77
G,v7,26
G,v8,43
G,v5,27
G,v10,38
H,v1,37
H,v2,34
G,v9,31
G,v4,30
H,v3,32
H,v5,32
H,v4,32
H,v6,
