group,variable,value
A,v1,31
A,v2,30
A,v3,28
A,v4,21
A,v5,26
A,v8,23
A,v7,69
A,v10,37
A,v9,39
B,v2,45
B,v3,40
B,v1,31
A,v6,46
B,v6,32
B,v7,44
B,v4,23
B,v5,24
B,v10,20
B,v9,31
B,v8,23
C,v1,42
C,v4,34
C,v5,20
C,v6,23
C,v2,45
C,v3,26
C,v7,39
C,v10,40
C,v8,34
D,v1,36
C,v9,41
D,v4,29
D,v5,30
D,v2,25
D,v3,25
D,v7,34
D,v8,42
D,v10,19
E,v2,31
D,v9,42
E,v1,20
E,v4,38
E,v6,36
E,v5,108
E,v7,79
E,v9,21
E,v10,39
D,v6,37
F,v1,28
F,v3,29
E,v3,38
E,v8,45
F,v4,62
F,v5,35
F,v2,32
F,v8,26
F,v9,19
F,v10,38
F,v7,26
G,v1,27
G,v3,82
G,v2,40
F,v6,35
G,v6,29
G,v7,60
G,v5,48
G,v4,35
G,v9,40
G,v10,33
H,v2,66
H,v3,78
H,v5,19
G,v8,38
H,v4,33
H,v7,32
H,v8,34
H,v1,35
H,v10,36
H,v6,36
I,v1,31
I,v2,39
I,v5,23
H,v9,24
I,v4,47
I,v7,28
I,v8,36
I,v3,27
I,v10,31
I,v9,32
I,v6,21
J,v2,42
J,v1,80
J,v5,32
J,v3,149
J,v6,32
J,v4,26
J,v7,30
J,v8,
