group,variable,value
A,v2,2
A,v3,1
A,v1,1
A,v5,6
A,v6,2
A,v4,0
A,v9,0
A,v10,0
A,v8,0
A,v7,1
B,v1,2
B,v4,5
B,v3,0
B,v5,4
B,v2,0
B,v8,4
B,v9,7
B,v10,2
B,v7,1
C,v2,0
C,v3,0
C,v1,0
B,v6,2
C,v6,1
C,v8,3
C,v5,3
C,v4,0
C,v10,2
D,v1,7
C,v9,3
D,v3,3
D,v4,1
D,v5,2
D,v6,1
C,v7,0
D,v2,2
D,v9,3
D,v10,0
D,v8,3
D,v7,7
E,v3,0
E,v4,0
E,v2,5
E,v7,1
E,v5,0
E,v1,0
E,v6,1
E,v10,0
F,v1,0
F,v2,0
E,v9,0
E,v8,1
F,v5,7
F,v6,4
F,v3,0
F,v4,8
F,v9,9
F,v10,8
F,v7,6
F,v8,2
G,v3,5
G,v1,9
G,v5,1
G,v6,0
G,v4,0
G,v8,2
G,v9,2
G,v10,5
H,v2,1
H,v1,7
G,v2,3
H,v3,0
H,v4,4
H,v6,4
H,v7,8
H,v5,5
H,v8,5
H,v10,0
I,v1,0
I,v3,1
G,v7,1
I,v2,1
H,v9,1
I,v5,1
I,v4,3
I,v6,2
I,v7,1
I,v10,2
I,v9,0
I,v8,0
J,v1,3
J,v4,0
J,v2,1
J,v5,1
J,v6,6
J,v3,0
J,v7,7
J,v8,1
J,v10,5
K,v2,0
J,v9,0
K,v3,0
K,v4,2
K,v1,0
K,v7,1
K,v6,1
K,v8,1
K,v9,0
K,v10,0
L,v1,0
K,v5,1
L,v4,3
L,v3,0
L,v5,1
L,v2,1
L,v8,3
L,v6,2
L,v10,2
L,v7,3
M,v1,3
M,v2,2
L,v9,1
M,v6,6
M,v3,2
M,v7,4
M,v4,6
M,v8,1
M,v10,0
M,v9,0
N,v1,2
M,v5,6
N,v4,4
N,v3,1
N,v5,0
N,v2,2
N,v8,0
N,v7,0
N,v10,0
N,v6,4
N,v9,1
O,v3,0
O,v1,1
O,v5,1
O,v4,0
O,v2,2
O,v6,
