group,variable,value
A,v2,36
A,v1,30
A,v4,36
A,v6,25
A,v7,31
A,v9,32
A,v8,31
B,v1,27
A,v10,23
B,v3,21
B,v2,26
B,v5,24
B,v4,19
B,v6,19
B,v7,32
A,v3,44
A,v5,25
B,v10,27
B,v8,20
B,v9,32
C,v3,36
C,v4,30
C,v2,23
C,v5,27
C,v1,24
C,v6,24
C,v7,24
C,v9,18
C,v10,22
D,v2,24
D,v1,27
D,v3,26
C,v8,30
D,v4,24
D,v5,17
D,v9,26
D,v7,20
D,v10,18
E,v1,36
D,v8,36
E,v2,26
E,v4,21
D,v6,17
E,v3,41
E,v7,31
E,v5,16
E,v6,16
E,v9,44
E,v10,42
F,v2,34
F,v3,29
F,v4,32
E,v8,25
F,v5,28
F,v7,32
F,v1,33
F,v10,24
F,v6,15
G,v1,16
G,v2,23
G,v3,20
F,v8,35
F,v9,32
G,v5,19
G,v7,29
G,v8,29
G,v6,26
G,v10,39
G,v4,32
H,v2,42
H,v3,27
G,v9,20
H,v1,36
H,v6,25
H,v7,26
H,v4,26
H,v8,30
H,v10,18
I,v1,19
I,v2,17
H,v5,20
I,v3,27
I,v5,21
I,v4,21
I,v6,22
H,v9,34
I,v7,26
I,v9,20
I,v10,27
J,v2,41
J,v1,29
I,v8,35
J,v5,21
J,v3,31
J,v7,23
J,v4,33
J,v6,29
J,v8,26
J,v9,26
J,v10,
