group,variable,value
A,v2,0
A,v3,0
A,v7,4
A,v5,2
A,v4,3
A,v6,0
A,v10,7
B,v2,4
A,v9,4
B,v1,5
B,v3,6
B,v5,0
A,v8,9
B,v7,1
B,v8,0
B,v6,2
B,v4,1
C,v2,2
B,v10,1
B,v9,1
C,v3,1
C,v5,1
C,v7,0
C,v4,2
C,v6,1
C,v9,0
C,v10,1
C,v8,0
C,v1,1
D,v3,0
D,v4,0
D,v2,0
D,v5,2
D,v7,4
D,v1,0
D,v9,1
D,v10,2
D,v8,2
E,v1,3
E,v3,3
E,v4,1
E,v5,1
E,v2,0
E,v6,2
D,v6,0
E,v9,1
E,v10,2
E,v7,4
F,v1,3
F,v2,1
F,v4,7
F,v5,4
F,v3,1
F,v6,6
F,v8,0
F,v9,1
F,v10,1
F,v7,1
E,v8,6
G,v3,0
G,v4,1
G,v5,0
G,v7,2
G,v6,0
G,v2,3
G,v1,1
G,v10,0
H,v1,0
G,v8,0
H,v2,0
H,v4,2
H,v3,2
H,v6,1
G,v9,0
H,v7,3
H,v9,2
H,v10,3
I,v1,4
H,v5,1
I,v2,4
I,v4,0
H,v8,1
I,v3,3
I,v5,2
I,v8,1
I,v6,0
I,v9,0
I,v10,0
J,v2,0
J,v1,0
I,v7,1
J,v4,1
J,v3,2
J,v6,2
J,v7,2
J,v8,0
J,v5,1
J,v10,0
J,v9,0
K,v1,
