group,variable,value
A,v1,0
A,v3,1
A,v2,1
A,v4,0
A,v6,1
A,v9,3
A,v8,0
A,v10,0
A,v7,0
B,v2,2
A,v5,0
B,v4,0
B,v1,1
B,v3,0
B,v5,0
B,v7,0
B,v9,1
C,v1,2
B,v10,1
B,v6,0
C,v3,3
C,v4,1
C,v5,0
B,v8,1
C,v6,1
C,v2,0
C,v8,0
C,v10,0
D,v1,0
C,v9,1
D,v2,0
D,v3,0
D,v5,1
D,v6,2
D,v8,0
D,v4,1
D,v9,1
D,v7,0
D,v10,2
E,v2,1
C,v7,4
E,v1,5
E,v3,0
E,v6,8
E,v8,5
E,v4,1
E,v10,3
E,v9,6
F,v1,4
E,v5,7
F,v2,2
F,v4,2
F,v5,1
F,v6,0
E,v7,3
F,v3,0
F,v9,2
F,v10,5
F,v7,3
F,v8,5
G,v2,10
G,v4,4
G,v3,3
G,v5,3
G,v7,4
G,v8,3
G,v6,1
G,v10,0
G,v1,3
H,v1,6
H,v2,5
H,v4,0
H,v3,5
H,v6,1
H,v7,1
H,v8,0
H,v9,0
H,v10,0
H,v5,0
I,v2,4
G,v9,5
I,v3,5
I,v1,5
I,v5,0
I,v4,2
I,v8,0
I,v6,2
I,v9,0
I,v10,0
J,v2,0
I,v7,0
J,v3,0
J,v4,0
J,v1,0
J,v5,0
J,v8,1
J,v7,0
J,v6,2
K,v1,
J,v9,0
J,v10,1
