group,variable,value
A,v1,0
A,v3,0
A,v2,2
A,v4,2
A,v7,1
A,v6,1
A,v5,0
A,v10,3
B,v1,3
A,v9,1
A,v8,2
B,v2,2
B,v5,1
B,v6,0
B,v4,3
B,v7,3
B,v9,2
B,v10,2
B,v8,4
C,v2,0
C,v3,0
C,v4,0
C,v5,0
C,v6,1
C,v7,0
B,v3,2
C,v1,2
C,v10,1
D,v1,3
C,v9,0
D,v2,1
C,v8,0
D,v5,0
D,v3,1
D,v4,2
D,v8,0
D,v10,1
D,v7,3
D,v9,0
E,v2,0
E,v3,0
E,v1,1
D,v6,0
E,v6,0
E,v7,1
E,v8,0
E,v9,2
E,v10,6
E,v5,1
F,v2,0
E,v4,0
F,v4,0
F,v1,0
F,v3,0
F,v5,0
F,v8,0
F,v6,0
F,v10,2
G,v1,0
G,v2,0
F,v9,5
F,v7,0
G,v5,1
G,v6,0
G,v3,0
G,v7,3
G,v9,0
G,v10,0
H,v1,2
G,v8,5
H,v3,6
H,v4,7
H,v5,6
H,v2,2
H,v6,1
G,v4,1
H,v8,9
H,v10,3
I,v1,4
H,v7,6
H,v9,3
I,v4,0
I,v2,3
I,v3,5
I,v6,0
I,v5,1
I,v9,0
I,v7,1
I,v10,0
I,v8,1
J,v1,1
J,v2,2
J,v3,1
J,v4,
