group,variable,value
A,v1,0
A,v3,1
A,v2,2
A,v6,0
A,v4,2
A,v5,0
A,v8,1
A,v9,1
A,v10,3
A,v7,0
B,v2,2
B,v5,3
B,v4,1
B,v1,0
B,v7,1
B,v8,3
B,v6,1
B,v10,4
C,v1,5
B,v9,1
C,v2,5
C,v4,1
C,v5,3
B,v3,0
C,v6,0
C,v9,1
C,v8,1
C,v10,0
C,v3,3
D,v3,1
D,v1,0
C,v7,0
D,v5,0
D,v6,0
D,v4,0
D,v2,1
D,v9,0
D,v8,0
D,v10,3
E,v2,1
E,v3,3
D,v7,1
E,v5,3
E,v6,0
E,v1,2
E,v4,4
E,v7,3
E,v10,2
E,v9,1
E,v8,0
F,v3,0
F,v4,1
F,v2,3
F,v1,1
F,v7,1
F,v6,1
F,v8,0
F,v10,0
G,v1,0
G,v2,0
G,v3,0
F,v9,1
F,v5,1
G,v6,2
G,v5,1
G,v8,3
G,v7,3
G,v10,1
G,v4,0
H,v2,1
G,v9,2
H,v4,0
H,v5,0
H,v3,0
H,v6,1
H,v8,0
H,v9,1
H,v7,0
I,v1,0
H,v1,0
H,v10,0
I,v3,2
I,v2,0
I,v5,3
I,v4,2
I,v9,10
I,v6,0
J,v1,0
I,v7,0
I,v8,2
I,v10,9
J,v2,4
J,v3,1
J,v4,
