group,variable,value
A,v1,0
A,v3,1
A,v5,3
A,v4,2
A,v6,0
A,v8,1
A,v2,2
A,v10,0
A,v7,5
B,v2,3
B,v3,6
A,v9,5
B,v4,7
B,v7,6
B,v5,3
B,v8,5
B,v9,6
B,v10,5
B,v6,5
B,v1,2
C,v3,3
C,v1,5
C,v2,7
C,v5,2
C,v6,1
C,v4,1
C,v9,1
C,v10,2
C,v8,0
D,v1,1
C,v7,2
D,v2,5
D,v3,3
D,v5,3
D,v7,5
D,v6,0
D,v10,2
D,v9,5
D,v4,2
E,v1,2
E,v4,2
E,v3,1
D,v8,3
E,v5,1
E,v6,3
E,v8,2
E,v9,2
E,v10,0
F,v1,0
F,v3,0
E,v2,0
E,v7,1
F,v5,0
F,v6,1
F,v2,0
F,v4,0
F,v7,1
F,v8,0
F,v10,0
G,v2,0
G,v3,0
G,v1,0
G,v4,1
F,v9,0
G,v6,0
G,v7,0
G,v9,0
G,v10,1
H,v1,0
G,v5,0
H,v2,1
H,v3,0
H,v4,1
H,v6,6
H,v7,0
G,v8,1
H,v5,1
H,v10,2
I,v1,0
H,v8,0
I,v2,0
I,v4,0
I,v3,1
H,v9,2
I,v6,1
I,v5,2
I,v10,1
I,v8,3
I,v9,1
J,v2,1
I,v7,1
J,v3,1
J,v5,0
J,v4,2
J,v1,0
J,v8,0
J,v7,0
J,v10,1
J,v9,0
K,v1,1
K,v2,0
J,v6,0
K,v4,0
K,v5,0
K,v3,0
K,v7,1
K,v8,0
K,v6,0
K,v10,2
L,v1,0
K,v9,0
L,v4,0
L,v3,3
L,v2,3
L,v5,3
L,v6,7
L,v7,4
L,v9,6
L,v10,6
L,v8,3
M,v3,4
M,v2,3
M,v5,6
M,v1,4
M,v6,2
M,v4,3
M,v8,0
M,v7,1
M,v9,2
M,v10,3
N,v3,3
N,v1,1
N,v4,1
N,v2,3
N,v7,4
N,v6,7
N,v8,4
N,v9,2
N,v10,5
O,v2,0
O,v3,1
N,v5,5
O,v1,3
O,v5,0
O,v4,9
O,v6,1
O,v7,3
O,v8,1
O,v9,
