group,variable,value
A,v1,21
A,v2,30
A,v3,21
A,v5,40
A,v7,39
A,v4,16
A,v8,27
A,v10,17
A,v9,31
B,v2,20
B,v3,52
A,v6,24
B,v1,20
B,v4,54
B,v5,19
B,v8,45
B,v9,32
B,v10,30
B,v6,43
C,v2,34
C,v3,25
B,v7,27
C,v1,23
C,v4,25
C,v6,20
C,v5,57
C,v9,38
C,v10,46
D,v1,23
C,v7,36
D,v3,54
D,v4,20
D,v2,17
D,v5,25
D,v7,20
D,v6,18
D,v9,28
D,v10,29
D,v8,32
E,v1,34
E,v3,32
E,v4,22
E,v2,22
E,v5,19
C,v8,26
E,v6,41
E,v7,24
E,v10,26
E,v9,40
F,v2,21
F,v3,22
E,v8,30
F,v5,19
F,v6,23
F,v4,42
F,v1,26
F,v7,20
F,v10,40
G,v1,43
F,v9,32
F,v8,17
G,v5,24
G,v4,22
G,v3,20
G,v6,20
G,v8,17
G,v9,23
G,v10,38
G,v2,42
H,v2,24
G,v7,17
H,v1,23
H,v3,24
H,v6,38
H,v7,29
H,v4,31
H,v5,29
H,v10,32
I,v1,25
H,v9,44
H,v8,36
I,v4,18
I,v5,20
I,v6,24
I,v2,32
I,v3,21
I,v7,22
I,v10,56
I,v9,21
I,v8,30
J,v2,23
J,v1,23
J,v7,45
J,v4,20
J,v5,28
J,v3,30
J,v6,70
J,v9,35
J,v10,28
J,v8,41
K,v1,59
K,v2,21
K,v4,23
K,v3,31
K,v5,28
K,v6,22
K,v8,32
K,v9,34
K,v10,20
K,v7,31
L,v1,25
L,v2,20
L,v4,36
L,v3,38
L,v6,37
L,v5,27
L,v8,27
L,v7,35
L,v10,16
M,v1,24
M,v2,16
M,v3,24
M,v5,31
M,v4,16
L,v9,22
M,v8,22
M,v7,20
M,v9,27
M,v6,20
M,v10,29
N,v2,56
N,v1,32
N,v4,29
N,v5,26
N,v3,32
N,v7,39
N,v8,24
N,v6,27
N,v10,36
O,v1,36
N,v9,32
O,v3,28
O,v2,24
O,v4,20
O,v5,29
O,v6,19
O,v7,22
O,v8,23
O,v9,
