group,variable,value
A,v1,24
A,v2,28
A,v3,25
A,v4,19
A,v7,32
A,v5,44
A,v6,23
A,v10,18
A,v9,19
B,v2,24
B,v3,14
B,v4,19
B,v1,26
A,v8,16
B,v7,19
B,v6,38
B,v5,24
B,v10,21
C,v1,18
B,v8,25
C,v2,22
C,v3,27
C,v4,42
C,v5,31
C,v7,18
C,v8,47
C,v6,20
C,v10,25
D,v1,25
C,v9,31
B,v9,26
D,v5,30
D,v3,28
D,v2,24
D,v7,21
D,v8,26
D,v6,21
D,v10,39
D,v4,21
E,v2,23
D,v9,40
E,v3,17
E,v4,27
E,v6,31
E,v5,36
E,v1,40
E,v9,54
E,v10,30
E,v8,22
F,v2,28
F,v1,24
F,v4,32
F,v5,30
F,v6,22
F,v3,22
E,v7,23
F,v7,30
F,v10,25
F,v9,36
G,v1,23
G,v3,39
G,v4,30
G,v5,22
F,v8,30
G,v6,29
G,v8,17
G,v9,21
G,v10,16
G,v7,58
H,v2,26
H,v3,31
G,v2,90
H,v5,30
H,v6,23
H,v7,41
H,v4,51
H,v9,30
H,v1,38
H,v10,27
I,v2,28
I,v3,33
I,v1,40
I,v4,32
I,v6,28
I,v7,23
I,v8,28
I,v9,21
H,v8,44
I,v5,23
J,v1,33
I,v10,48
J,v3,9
J,v2,24
J,v5,56
J,v7,35
J,v8,30
J,v9,27
J,v4,18
J,v10,45
K,v2,37
K,v3,36
K,v1,35
J,v6,31
K,v6,34
K,v4,36
K,v8,39
K,v9,20
K,v5,25
K,v10,25
L,v2,22
L,v3,40
L,v1,24
L,v5,26
L,v4,39
L,v6,29
L,v8,24
K,v7,19
L,v7,31
L,v10,29
L,v9,46
M,v1,58
M,v3,27
M,v2,29
M,v4,22
M,v5,17
M,v6,17
M,v7,15
M,v8,13
M,v9,
