group,variable,value
A,v1,54
A,v4,16
A,v3,12
A,v2,36
A,v5,18
A,v7,29
A,v6,16
A,v10,33
A,v8,26
B,v2,25
B,v3,19
B,v4,40
B,v5,32
B,v1,17
B,v6,27
A,v9,26
B,v9,46
B,v10,24
B,v7,38
C,v1,38
C,v3,30
B,v8,26
C,v2,23
C,v4,20
C,v5,26
C,v7,22
C,v8,20
D,v1,29
C,v10,19
C,v6,21
C,v9,21
D,v5,25
D,v2,24
D,v4,19
D,v3,20
D,v8,21
D,v9,32
D,v10,29
D,v7,19
E,v2,26
E,v1,26
D,v6,22
E,v3,29
E,v6,29
E,v5,31
E,v7,36
E,v4,40
E,v10,19
E,v9,31
E,v8,29
F,v4,30
F,v3,28
F,v5,11
F,v6,24
F,v2,26
F,v1,29
F,v9,27
F,v10,29
F,v7,25
F,v8,24
G,v2,28
G,v1,29
G,v3,28
G,v6,22
G,v4,25
G,v5,21
G,v9,36
G,v10,22
G,v8,32
G,v7,36
H,v3,21
H,v1,20
H,v4,16
H,v6,28
H,v2,20
H,v7,29
H,v9,56
H,v10,23
I,v1,31
I,v2,76
I,v4,21
I,v3,40
I,v5,42
I,v6,29
H,v8,16
I,v8,25
H,v5,23
I,v10,30
I,v9,42
I,v7,32
J,v2,20
J,v1,18
J,v4,22
J,v6,24
J,v5,18
J,v3,29
J,v7,23
J,v8,18
J,v10,
J,v9,31
