group,variable,value
A,v2,31
A,v3,32
A,v1,41
A,v4,20
A,v6,26
A,v7,39
A,v5,20
A,v10,32
B,v1,40
A,v8,22
B,v2,36
B,v4,22
B,v5,6
B,v3,24
A,v9,40
B,v6,46
B,v9,27
B,v7,50
B,v10,48
C,v2,73
C,v3,24
C,v4,28
C,v5,30
C,v6,31
B,v8,34
C,v1,46
C,v8,32
C,v10,34
C,v7,27
D,v2,30
D,v3,21
D,v1,58
D,v4,26
D,v5,46
D,v6,39
D,v8,65
C,v9,40
D,v10,37
E,v2,34
E,v1,23
E,v3,29
D,v9,39
E,v4,57
E,v5,25
E,v7,28
E,v6,33
D,v7,26
E,v9,39
E,v10,33
E,v8,35
F,v1,23
F,v4,28
F,v5,36
F,v3,31
F,v7,30
F,v8,50
F,v9,33
F,v10,34
F,v6,20
G,v2,43
G,v3,24
G,v1,23
G,v5,173
F,v2,44
G,v4,28
G,v9,25
G,v10,48
G,v6,15
G,v7,27
G,v8,29
H,v3,32
H,v4,34
H,v2,32
H,v1,26
H,v7,23
H,v8,27
H,v5,36
H,v10,36
I,v1,22
H,v9,23
I,v2,34
H,v6,63
I,v3,18
I,v6,41
I,v7,22
I,v4,22
I,v5,25
I,v9,24
I,v8,21
J,v2,69
I,v10,24
J,v3,24
J,v1,30
J,v6,23
J,v4,25
J,v8,24
J,v5,34
J,v9,33
J,v7,29
J,v10,22
K,v4,32
K,v2,41
K,v3,30
K,v1,40
K,v6,
K,v5,36
