group,variable,value
A,v1,0
A,v2,0
A,v4,1
A,v3,0
A,v7,0
A,v6,0
A,v9,1
A,v10,1
B,v1,2
B,v2,1
B,v3,0
B,v4,1
A,v8,1
B,v5,1
B,v7,6
B,v6,2
B,v9,3
B,v10,1
C,v1,0
B,v8,0
C,v2,0
C,v3,2
C,v4,0
C,v5,4
C,v7,0
C,v6,1
C,v8,2
C,v9,0
C,v10,0
D,v2,3
D,v3,0
D,v1,0
D,v5,0
D,v4,1
D,v6,1
D,v8,1
D,v9,1
D,v10,1
E,v2,0
E,v1,1
E,v3,0
E,v4,0
E,v5,0
A,v5,1
E,v7,2
D,v7,0
E,v9,0
F,v1,2
E,v10,2
E,v8,0
E,v6,0
F,v2,0
F,v5,1
F,v4,0
F,v7,3
F,v8,2
F,v9,0
F,v10,2
G,v1,1
F,v6,1
G,v2,0
F,v3,0
G,v4,2
G,v3,2
G,v6,2
G,v9,3
G,v5,3
G,v10,0
H,v1,0
G,v8,1
H,v2,3
H,v3,2
H,v5,0
H,v4,0
H,v6,1
H,v8,0
H,v9,4
H,v10,1
I,v1,0
I,v2,0
I,v3,1
H,v7,0
G,v7,0
I,v6,0
I,v4,0
I,v8,1
I,v5,0
I,v7,3
I,v10,0
J,v2,0
J,v1,0
J,v5,0
I,v9,0
J,v4,1
J,v3,0
J,v8,0
J,v6,0
J,v9,0
J,v7,0
K,v1,3
J,v10,1
K,v2,
