group,variable,value
A,v1,4
A,v4,0
A,v2,2
A,v5,2
A,v3,0
A,v6,0
A,v9,0
A,v8,1
A,v10,1
B,v2,0
B,v3,3
A,v7,1
B,v1,0
B,v5,0
B,v7,1
B,v4,0
B,v8,0
B,v10,2
C,v1,0
C,v3,2
C,v2,0
B,v6,0
C,v4,0
C,v5,0
C,v7,0
C,v6,0
B,v9,0
C,v10,0
C,v8,0
D,v1,0
D,v3,0
D,v4,0
C,v9,1
D,v6,0
D,v7,0
D,v2,1
D,v8,0
D,v10,0
E,v1,1
D,v9,0
D,v5,0
E,v3,4
E,v5,0
E,v6,0
E,v4,6
E,v2,1
E,v7,0
E,v10,0
F,v1,0
E,v8,0
F,v2,0
F,v4,1
F,v3,0
F,v5,1
F,v7,0
F,v8,1
E,v9,0
F,v10,0
G,v1,1
G,v2,0
G,v3,1
G,v4,1
F,v9,0
F,v6,0
G,v7,1
G,v8,0
G,v9,0
G,v10,2
G,v5,4
H,v1,1
H,v2,1
H,v3,1
H,v5,0
H,v6,2
H,v4,0
H,v7,1
H,v8,1
H,v10,3
I,v1,1
H,v9,2
I,v3,0
G,v6,0
I,v2,1
I,v5,1
I,v4,0
I,v7,0
I,v6,1
I,v10,0
J,v1,1
I,v9,0
J,v3,1
J,v4,1
J,v5,1
J,v7,1
J,v6,5
J,v2,0
J,v9,0
I,v8,1
J,v8,0
J,v10,2
K,v1,2
K,v2,0
K,v3,2
K,v4,1
K,v7,0
K,v8,0
K,v6,2
L,v1,2
K,v9,1
K,v10,0
L,v4,1
L,v3,1
L,v5,2
L,v2,1
L,v6,1
K,v5,1
L,v8,2
L,v9,1
L,v10,1
L,v7,0
M,v3,1
M,v2,2
M,v5,3
M,v4,9
M,v1,2
M,v8,0
M,v6,2
M,v10,2
M,v7,3
M,v9,0
N,v2,5
N,v1,0
N,v3,
