group,variable,value
A,v4,0
A,v6,0
A,v5,1
A,v9,0
A,v10,3
A,v7,0
B,v1,3
A,v8,0
B,v4,1
B,v5,2
B,v6,0
B,v2,5
B,v3,0
B,v9,2
B,v10,0
B,v8,3
C,v3,5
C,v2,1
C,v1,1
C,v5,3
B,v7,4
C,v7,0
C,v6,0
C,v4,1
C,v10,0
D,v1,0
C,v9,0
C,v8,3
D,v3,1
D,v5,0
D,v6,0
D,v4,2
D,v2,0
D,v9,0
D,v10,3
D,v7,1
D,v8,0
E,v3,0
E,v4,0
E,v1,0
E,v2,0
E,v5,0
E,v8,1
E,v9,0
E,v10,1
E,v7,0
E,v6,0
F,v1,0
F,v4,0
F,v2,0
F,v6,3
F,v7,1
F,v8,2
F,v9,0
F,v10,0
F,v5,0
G,v2,0
G,v3,2
F,v3,0
G,v1,0
G,v5,3
G,v6,1
G,v7,0
G,v8,0
G,v10,1
G,v4,0
G,v9,2
H,v3,2
H,v4,1
H,v2,0
H,v1,0
H,v7,2
H,v8,1
H,v5,0
H,v9,1
H,v10,5
I,v1,2
I,v2,2
I,v4,1
I,v5,4
H,v6,9
I,v7,1
I,v3,0
I,v8,0
I,v6,7
J,v1,1
I,v10,1
I,v9,0
J,v3,2
J,v4,1
J,v6,3
J,v5,0
J,v8,1
J,v9,4
J,v7,0
J,v10,2
J,v2,0
K,v2,1
K,v4,2
K,v3,3
K,v6,3
K,v7,3
K,v5,3
K,v8,1
K,v1,5
K,v10,3
L,v1,0
L,v3,0
K,v9,2
L,v5,0
L,v6,1
L,v2,0
L,v8,0
L,v4,0
L,v10,1
M,v1,2
L,v9,0
L,v7,0
M,v4,1
M,v6,2
M,v5,0
M,v3,0
M,v2,0
M,v7,2
M,v9,
M,v8,0
