group,variable,value
A,v5,50
A,v6,60
A,v3,55
A,v10,41
A,v8,28
A,v7,24
A,v9,75
A,v4,35
B,v3,36
B,v1,37
B,v4,48
B,v7,22
B,v5,30
B,v2,31
B,v9,19
B,v10,23
B,v6,22
C,v2,20
B,v8,21
C,v3,39
C,v5,44
C,v4,38
C,v8,50
C,v7,29
C,v1,24
C,v10,112
D,v1,27
D,v3,21
C,v6,24
C,v9,38
D,v5,23
D,v7,29
D,v6,18
D,v4,35
D,v9,33
D,v10,20
D,v8,20
D,v2,30
E,v3,27
E,v5,22
E,v1,32
E,v2,30
E,v7,64
E,v6,40
E,v4,25
E,v10,37
E,v8,25
F,v2,26
E,v9,25
F,v3,24
F,v6,25
F,v5,20
F,v1,33
F,v7,52
F,v9,18
F,v10,23
F,v8,33
G,v1,20
G,v3,33
G,v4,47
F,v4,26
G,v5,118
G,v7,23
G,v2,15
G,v10,40
G,v6,28
H,v1,26
G,v8,35
H,v3,33
H,v5,40
H,v4,34
H,v2,78
H,v6,32
H,v8,34
H,v7,40
H,v10,38
I,v1,48
I,v2,33
G,v9,33
I,v3,49
I,v5,36
I,v4,33
H,v9,27
I,v8,18
I,v6,24
I,v10,18
I,v9,18
I,v7,24
J,v1,26
J,v3,16
J,v2,22
J,v4,22
J,v5,19
J,v6,
