group,variable,value
A,v3,1
A,v4,0
A,v5,1
A,v7,0
A,v6,0
A,v9,1
A,v10,0
B,v1,0
A,v8,2
B,v3,0
B,v4,4
B,v5,1
B,v6,7
A,v2,0
B,v9,1
B,v8,5
B,v10,3
B,v2,1
C,v2,1
C,v1,5
C,v5,6
C,v4,1
C,v6,1
C,v3,1
C,v7,1
C,v8,1
C,v10,0
D,v1,0
B,v7,3
D,v3,1
D,v4,0
D,v5,1
C,v9,1
D,v7,1
D,v8,1
D,v9,0
D,v2,0
E,v1,1
D,v10,0
E,v2,2
D,v6,2
E,v5,0
E,v3,1
E,v4,0
E,v8,1
E,v9,1
E,v10,2
E,v7,1
F,v1,3
E,v6,0
F,v4,3
F,v5,3
F,v2,4
F,v6,1
F,v9,5
F,v3,4
F,v10,6
G,v1,1
F,v8,5
G,v3,0
G,v2,0
F,v7,2
G,v6,1
G,v7,4
G,v8,1
G,v4,3
G,v10,1
G,v5,2
G,v9,0
H,v3,0
H,v4,2
H,v2,0
H,v1,2
H,v7,0
H,v8,0
H,v9,1
H,v10,0
H,v5,1
I,v2,0
I,v3,0
H,v6,0
I,v1,1
I,v6,1
I,v4,0
I,v8,1
I,v7,1
I,v5,1
J,v1,0
I,v10,1
J,v2,0
I,v9,2
J,v4,0
J,v5,3
J,v7,0
J,v6,2
J,v10,8
J,v9,1
K,v1,3
J,v3,0
J,v8,0
K,v4,2
K,v5,5
K,v6,2
K,v8,2
K,v2,2
K,v3,2
K,v9,2
K,v7,1
L,v1,
K,v10,1
