group,variable,value
A,v1,42
A,v2,67
A,v3,22
A,v4,30
A,v6,23
A,v5,26
A,v7,34
B,v1,29
A,v10,23
B,v2,26
B,v3,25
B,v5,24
A,v8,31
B,v6,28
B,v7,20
B,v8,20
B,v4,34
B,v9,23
B,v10,23
C,v3,21
C,v2,21
C,v1,27
A,v9,39
C,v6,30
C,v7,31
C,v5,28
C,v4,22
C,v10,77
D,v2,27
D,v1,32
D,v4,18
D,v3,42
C,v8,40
D,v5,49
D,v7,79
D,v8,23
D,v6,28
D,v10,23
E,v1,23
C,v9,32
E,v2,24
E,v5,25
E,v4,33
E,v3,37
E,v6,22
D,v9,29
E,v9,24
E,v8,66
E,v10,26
F,v2,28
F,v1,23
E,v7,27
F,v5,33
F,v4,47
F,v3,44
F,v7,43
F,v9,28
F,v8,28
F,v10,32
G,v2,33
F,v6,34
G,v1,43
G,v3,59
G,v4,20
G,v5,32
G,v7,83
G,v10,61
G,v8,42
H,v1,31
G,v6,38
H,v3,30
H,v4,38
G,v9,54
H,v5,31
H,v7,41
H,v8,37
H,v6,50
H,v10,41
H,v9,33
I,v1,32
I,v2,23
I,v4,43
H,v2,32
I,v5,36
I,v7,29
I,v8,32
I,v3,28
I,v6,47
I,v10,35
J,v1,34
I,v9,73
J,v4,38
J,v3,37
J,v2,36
J,v6,35
J,v5,56
J,v7,21
J,v10,36
J,v8,41
K,v2,26
K,v3,34
J,v9,30
K,v5,43
K,v4,38
K,v7,41
K,v1,29
K,v9,39
K,v8,26
K,v10,44
L,v1,39
L,v2,23
K,v6,45
L,v5,36
L,v4,26
L,v3,36
L,v8,29
L,v9,30
L,v7,39
L,v10,40
L,v6,39
M,v3,22
M,v1,29
M,v5,28
M,v2,29
M,v7,22
M,v4,51
M,v9,26
M,v8,40
N,v1,49
M,v10,23
N,v2,55
N,v3,27
M,v6,35
N,v6,28
N,v4,44
N,v5,32
N,v7,19
N,v9,42
N,v10,
N,v8,31
