group,variable,value
A,v2,2
A,v3,3
A,v1,0
A,v6,1
A,v4,7
A,v8,0
A,v9,2
A,v10,0
B,v1,0
B,v2,0
A,v5,5
A,v7,1
B,v5,2
B,v3,0
B,v6,2
B,v8,0
B,v7,2
B,v10,2
C,v1,0
C,v2,2
B,v4,1
C,v3,2
C,v5,0
C,v6,0
C,v7,0
C,v4,2
C,v9,1
C,v10,0
D,v1,0
B,v9,1
D,v3,0
D,v4,0
D,v2,2
C,v8,0
D,v5,0
D,v7,2
D,v10,1
D,v6,2
D,v8,0
E,v2,1
E,v3,1
D,v9,1
E,v5,1
E,v6,2
E,v7,1
E,v1,3
E,v8,4
E,v10,9
F,v1,6
F,v2,6
E,v9,3
F,v3,0
F,v5,2
F,v6,1
F,v4,1
F,v7,1
F,v9,1
F,v8,1
F,v10,2
G,v1,0
G,v4,1
G,v3,0
E,v4,0
G,v2,2
G,v5,0
G,v8,0
G,v9,0
G,v10,0
G,v7,0
G,v6,2
H,v1,1
H,v5,3
H,v2,1
H,v6,1
H,v7,0
H,v3,0
H,v4,0
H,v10,1
H,v9,0
I,v1,2
I,v2,0
H,v8,1
I,v4,0
I,v3,0
I,v5,0
I,v8,0
I,v9,0
I,v10,0
I,v6,1
I,v7,0
J,v1,3
J,v4,0
J,v3,1
J,v6,1
J,v7,2
J,v5,0
J,v9,0
J,v8,1
J,v10,0
J,v2,0
K,v1,1
K,v2,0
K,v6,0
K,v4,0
K,v7,3
K,v3,0
K,v9,2
K,v8,0
L,v1,0
K,v10,3
L,v2,3
L,v3,1
L,v4,1
L,v5,0
L,v7,0
L,v6,2
K,v5,0
L,v9,1
L,v10,5
M,v2,6
L,v8,7
M,v1,0
M,v4,6
M,v6,6
M,v3,9
M,v8,3
M,v7,1
M,v9,8
M,v10,2
N,v1,5
N,v2,4
M,v5,5
N,v4,4
N,v5,1
N,v6,4
N,v3,4
N,v9,0
N,v7,3
N,v10,2
O,v1,0
O,v3,0
O,v2,1
N,v8,0
O,v4,3
O,v7,
O,v5,4
O,v6,1
