group,variable,value
A,v1,0
A,v3,0
A,v5,0
A,v2,0
A,v7,1
A,v4,0
A,v8,1
A,v10,0
A,v6,0
B,v2,0
B,v1,0
B,v4,2
B,v5,1
B,v6,1
B,v3,2
B,v7,0
B,v9,0
B,v10,0
C,v1,0
A,v9,0
C,v2,0
B,v8,0
C,v3,1
C,v4,0
C,v8,0
C,v7,3
C,v5,1
C,v10,0
C,v9,3
D,v1,1
C,v6,3
D,v4,0
D,v5,0
D,v3,2
D,v2,0
D,v6,0
D,v9,1
D,v10,0
D,v8,1
E,v2,1
E,v3,1
E,v1,1
D,v7,1
E,v6,0
E,v7,0
E,v5,0
E,v4,0
E,v10,1
E,v9,2
E,v8,0
F,v1,0
F,v2,0
F,v5,0
F,v3,1
F,v4,1
F,v7,2
F,v10,0
F,v9,0
G,v1,1
F,v6,2
F,v8,1
G,v4,2
G,v3,1
G,v5,0
G,v6,0
G,v7,0
G,v10,0
G,v2,1
G,v9,1
G,v8,0
H,v1,2
H,v3,1
H,v4,1
H,v2,0
H,v7,1
H,v6,0
H,v10,1
H,v8,1
H,v5,2
H,v9,1
I,v3,1
I,v1,5
I,v2,0
I,v7,1
I,v5,3
I,v4,0
I,v8,0
I,v10,4
I,v6,0
I,v9,1
J,v1,0
J,v3,
J,v2,10
